datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2023-03-29 00:00:00+00:00,4.5,P,14181500,727.0,P,767.0,P,1220.0,A,41.0,P,13.2,P,6.1,P,2.99,P,0.56,P
2023-03-30 00:00:00+00:00,4.6,P,14181500,730.0,P,781.0,P,1330.0,A,41.0,P,13.4,P,6.1,P,3.39,P,0.58,P
2023-03-31 00:00:00+00:00,4.7,P,14181500,732.0,P,813.0,P,1260.0,A,41.0,P,13.9,P,6.2,P,3.71,P,0.57,P
2023-04-01 00:00:00+00:00,4.6,P,14181500,732.0,P,793.0,P,1250.0,A,40.0,P,13.6,P,6.2,P,4.36,P,0.58,P
2023-04-02 00:00:00+00:00,4.6,P,14181500,731.0,P,778.0,P,1240.0,A,40.0,"P, [4]",13.5,"P, [4]",6.3,"P, [4]",4.24,"P, [4]",0.58,"P, [4]"
2023-04-03 00:00:00+00:00,4.5,P,14181500,734.0,P,773.0,P,1230.0,A,40.0,P,13.4,P,6.2,P,3.89,P,0.57,P
2023-04-04 00:00:00+00:00,4.5,P,14181500,736.0,P,778.0,P,1240.0,A,41.0,P,13.5,P,6.0,P,3.58,P,0.54,P
2023-04-05 00:00:00+00:00,4.7,P,14181500,736.0,P,788.0,P,1230.0,A,41.0,P,13.6,P,6.0,P,3.13,P,0.52,P
2023-04-06 00:00:00+00:00,4.7,P,14181500,729.0,P,787.0,P,1230.0,A,41.0,P,13.5,P,6.0,P,3.37,P,0.52,P
2023-04-07 00:00:00+00:00,4.9,P,14181500,729.0,P,787.0,P,1230.0,A,40.0,P,13.5,P,6.2,P,3.64,P,0.51,P
2023-04-08 00:00:00+00:00,5.1,P,14181500,733.0,P,779.0,P,1230.0,A,38.0,P,13.3,P,6.4,P,4.19,P,0.49,P
2023-04-09 00:00:00+00:00,5.2,P,14181500,735.0,P,771.0,P,1220.0,A,38.0,P,13.2,P,6.2,P,5.54,P,0.54,P
2023-04-10 00:00:00+00:00,5.3,P,14181500,732.0,P,767.0,P,1270.0,A,37.0,P,13.1,P,6.4,P,5.77,P,0.54,P
2023-04-11 00:00:00+00:00,5.3,P,14181500,734.0,P,766.0,P,1260.0,A,33.0,P,13.1,P,6.9,P,4.56,P,0.51,P
2023-04-12 00:00:00+00:00,5.2,P,14181500,734.0,P,756.0,P,1250.0,A,34.0,P,13.0,P,6.7,P,3.98,P,0.49,P
2023-04-13 00:00:00+00:00,5.1,P,14181500,732.0,P,758.0,P,1220.0,A,37.0,P,13.0,P,6.0,P,3.55,P,0.47,P
2023-04-14 00:00:00+00:00,5.1,P,14181500,732.0,P,764.0,P,1220.0,A,39.0,P,13.0,P,5.8,P,3.04,P,0.45,P
2023-04-15 00:00:00+00:00,5.3,P,14181500,734.0,P,779.0,P,1230.0,A,40.0,P,13.3,P,5.7,P,3.44,P,0.46,P
2023-04-16 00:00:00+00:00,5.4,P,14181500,733.0,P,758.0,P,1230.0,A,39.0,P,12.9,P,5.7,P,5.0,P,0.49,P
2023-04-17 00:00:00+00:00,5.2,P,14181500,727.0,P,747.0,P,1250.0,A,39.0,P,12.9,P,5.9,P,5.07,P,0.53,P
2023-04-18 00:00:00+00:00,5.1,P,14181500,730.0,P,745.0,P,1240.0,A,39.0,P,12.9,P,5.9,P,4.56,P,0.51,P
2023-04-19 00:00:00+00:00,5.1,P,14181500,736.0,P,809.0,P,1350.0,A,40.0,P,13.7,P,5.9,P,4.67,P,0.52,P
2023-04-20 00:00:00+00:00,5.0,P,14181500,740.0,P,873.0,P,1240.0,A,40.0,P,14.6,P,6.1,P,4.56,P,0.55,P
2023-04-21 00:00:00+00:00,5.2,P,14181500,741.0,P,844.0,P,1220.0,A,39.0,P,14.2,P,6.3,P,4.16,P,0.48,P
2023-04-22 00:00:00+00:00,5.8,P,14181500,735.0,P,757.0,P,1250.0,A,38.0,P,13.0,P,6.2,P,4.71,P,0.49,P
2023-04-23 00:00:00+00:00,5.8,P,14181500,731.0,P,752.0,P,1260.0,A,37.0,P,12.7,P,6.4,P,4.79,P,0.49,P
2023-04-24 00:00:00+00:00,5.6,P,14181500,735.0,P,749.0,P,1250.0,A,36.0,P,12.6,P,6.5,P,3.56,P,0.44,P
2023-04-25 00:00:00+00:00,5.6,P,14181500,736.0,P,750.0,P,1260.0,A,37.0,P,12.6,P,6.2,P,2.86,P,0.4,P
2023-04-26 00:00:00+00:00,5.9,P,14181500,735.0,P,753.0,P,1270.0,A,37.0,P,12.6,P,6.0,P,2.95,P,0.43,P
2023-04-27 00:00:00+00:00,6.3,P,14181500,734.0,P,757.0,P,1280.0,A,36.0,P,12.7,P,6.1,P,3.3,P,0.45,P
2023-04-28 00:00:00+00:00,6.5,P,14181500,731.0,P,757.0,P,1290.0,A,35.0,P,12.6,P,6.3,P,3.4,P,0.46,P
2023-04-29 00:00:00+00:00,6.5,P,14181500,732.0,P,756.0,P,1260.0,A,34.0,P,12.5,P,6.7,P,3.29,P,0.46,P
2023-04-30 00:00:00+00:00,6.3,P,14181500,730.0,P,751.0,P,1270.0,A,35.0,P,12.4,P,6.6,P,3.47,P,0.46,P
2023-05-01 00:00:00+00:00,6.0,P,14181500,727.0,P,772.0,P,1330.0,A,36.0,P,12.8,P,6.4,P,3.51,P,0.46,P
2023-05-02 00:00:00+00:00,6.0,P,14181500,726.0,P,756.0,P,1530.0,A,38.0,P,12.6,P,6.2,P,3.72,P,0.47,P
2023-05-03 00:00:00+00:00,6.5,P,14181500,727.0,P,781.0,P,1530.0,A,38.0,P,12.9,P,6.3,P,4.36,P,0.5,P
2023-05-04 00:00:00+00:00,6.1,P,14181500,728.0,P,766.0,P,1540.0,A,38.0,P,12.7,P,6.4,P,4.01,P,0.47,P
2023-05-05 00:00:00+00:00,6.0,P,14181500,730.0,P,759.0,P,1600.0,A,37.0,P,12.6,P,6.5,P,4.0,P,0.48,P
2023-05-06 00:00:00+00:00,6.3,P,14181500,732.0,P,784.0,P,1900.0,A,38.0,P,12.9,P,6.5,P,4.33,P,0.49,P
2023-05-07 00:00:00+00:00,6.5,P,14181500,732.0,P,800.0,P,2410.0,A,37.0,P,13.1,P,6.6,P,4.31,P,0.49,P
2023-05-08 00:00:00+00:00,6.4,P,14181500,732.0,P,794.0,P,2960.0,A,38.0,P,13.0,P,6.5,P,4.08,P,0.48,P
2023-05-09 00:00:00+00:00,6.8,P,14181500,734.0,P,832.0,P,3640.0,A,38.0,P,13.5,P,6.5,P,3.24,P,0.44,P
2023-05-10 00:00:00+00:00,7.2,P,14181500,733.0,P,857.0,P,4110.0,A,37.0,P,13.8,P,6.6,P,3.34,P,0.45,P
2023-05-11 00:00:00+00:00,7.7,P,14181500,734.0,P,866.0,P,4470.0,A,37.0,P,13.7,P,6.3,P,3.55,P,0.45,P
2023-05-12 00:00:00+00:00,8.2,P,14181500,736.0,P,875.0,P,4950.0,A,37.0,P,13.7,P,6.4,P,3.52,P,0.44,P
2023-05-13 00:00:00+00:00,9.8,P,14181500,735.0,P,873.0,P,5330.0,A,37.0,P,13.1,P,5.8,P,3.14,P,0.38,P
2023-05-14 00:00:00+00:00,10.6,P,14181500,731.0,P,881.0,P,5750.0,A,37.0,P,13.0,P,5.6,P,3.05,P,0.33,P
2023-05-15 00:00:00+00:00,10.1,P,14181500,732.0,P,890.0,P,5920.0,A,36.0,P,13.3,P,5.9,P,3.31,P,0.36,P
2023-05-16 00:00:00+00:00,8.7,P,14181500,734.0,P,898.0,P,5910.0,A,36.0,P,13.8,P,6.6,P,3.55,P,0.43,P
2023-05-17 00:00:00+00:00,9.0,P,14181500,730.0,P,896.0,P,5890.0,A,36.0,P,13.7,P,6.5,P,4.0,P,0.43,P
2023-05-18 00:00:00+00:00,9.1,P,14181500,731.0,P,890.0,P,5850.0,A,36.0,P,13.5,P,6.5,P,4.25,P,0.44,P
2023-05-19 00:00:00+00:00,8.7,P,14181500,733.0,P,890.0,P,5310.0,A,35.0,P,13.7,P,6.9,P,3.94,P,0.43,P
2023-05-20 00:00:00+00:00,8.3,P,14181500,735.0,P,871.0,P,4500.0,A,34.0,P,13.6,P,7.0,P,3.77,P,0.45,P
2023-05-21 00:00:00+00:00,7.7,P,14181500,737.0,P,858.0,P,3700.0,A,34.0,P,13.5,P,7.2,P,3.64,P,0.45,P
2023-05-22 00:00:00+00:00,8.3,P,14181500,737.0,P,851.0,P,3060.0,A,32.0,P,13.2,P,7.0,P,3.77,P,0.44,P
2023-05-23 00:00:00+00:00,8.3,P,14181500,735.0,P,829.0,P,2510.0,A,34.0,P,12.9,P,6.7,P,3.28,P,0.43,P
2023-05-24 00:00:00+00:00,7.9,P,14181500,732.0,P,806.0,P,2020.0,A,35.0,P,12.6,P,6.6,P,2.81,P,0.41,P
2023-05-25 00:00:00+00:00,7.9,P,14181500,729.0,P,788.0,P,1930.0,A,36.0,P,12.4,P,6.6,P,2.46,P,0.38,P
2023-05-26 00:00:00+00:00,7.9,P,14181500,730.0,P,782.0,P,1750.0,A,37.0,P,12.3,P,6.5,P,2.21,P,0.38,P
2023-05-27 00:00:00+00:00,7.9,P,14181500,732.0,P,782.0,P,1690.0,A,39.0,P,12.2,P,6.5,P,2.05,P,0.37,P
2023-05-28 00:00:00+00:00,8.0,P,14181500,732.0,P,783.0,P,1550.0,A,39.0,P,12.2,P,6.6,P,2.05,P,0.37,P
2023-05-29 00:00:00+00:00,7.8,P,14181500,730.0,P,776.0,P,1480.0,A,39.0,P,12.2,P,6.5,P,1.96,P,0.36,P
2023-05-30 00:00:00+00:00,7.6,P,14181500,732.0,P,770.0,P,1460.0,A,39.0,P,12.1,P,6.6,P,1.95,P,0.35,P
2023-05-31 00:00:00+00:00,7.5,P,14181500,733.0,P,768.0,P,1480.0,A,39.0,P,12.2,P,6.6,P,1.84,P,0.36,P
2023-06-01 00:00:00+00:00,7.5,P,14181500,733.0,P,770.0,P,1480.0,A,39.0,P,12.2,P,6.5,P,1.82,P,0.36,P
2023-06-02 00:00:00+00:00,7.7,P,14181500,734.0,P,772.0,P,1280.0,A,40.0,P,12.2,P,6.4,P,1.9,P,0.36,P
2023-06-03 00:00:00+00:00,8.3,P,14181500,734.0,P,782.0,P,1200.0,A,39.0,P,12.2,P,6.3,P,2.06,P,0.39,P
2023-06-04 00:00:00+00:00,8.9,P,14181500,734.0,P,789.0,P,1200.0,A,38.0,P,12.1,P,6.3,P,2.25,P,0.38,P
2023-06-05 00:00:00+00:00,9.2,P,14181500,731.0,P,795.0,P,1200.0,A,38.0,P,12.1,P,6.2,P,2.46,P,0.37,P
2023-06-06 00:00:00+00:00,9.8,P,14181500,727.0,P,802.0,P,1200.0,A,38.0,P,12.1,P,6.0,P,2.75,P,0.36,P
2023-06-07 00:00:00+00:00,10.1,P,14181500,729.0,P,802.0,P,1200.0,A,38.0,P,12.0,P,6.0,P,2.85,P,0.35,P
2023-06-08 00:00:00+00:00,10.2,P,14181500,732.0,P,799.0,P,1180.0,A,38.0,P,11.8,P,6.0,P,3.2,P,0.35,P
2023-06-09 00:00:00+00:00,10.0,P,14181500,733.0,P,799.0,P,1200.0,A,38.0,P,11.9,P,6.2,P,3.65,P,0.38,P
2023-06-10 00:00:00+00:00,10.0,P,14181500,732.0,P,802.0,P,1210.0,A,38.0,P,12.0,P,6.1,P,3.6,P,0.37,P
2023-06-11 00:00:00+00:00,10.3,P,14181500,730.0,P,804.0,P,1200.0,A,38.0,P,12.0,P,6.0,P,3.45,P,0.37,P
2023-06-12 00:00:00+00:00,10.6,P,14181500,731.0,P,805.0,P,1210.0,A,38.0,P,11.9,P,5.9,P,3.46,P,0.36,P
2023-06-13 00:00:00+00:00,10.7,P,14181500,733.0,P,807.0,P,1210.0,A,38.0,P,11.8,P,5.9,P,3.67,P,0.36,P
2023-06-14 00:00:00+00:00,10.7,P,14181500,735.0,P,808.0,P,1200.0,A,39.0,P,11.8,P,5.9,P,4.2,P,0.36,P
2023-06-15 00:00:00+00:00,10.7,P,14181500,736.0,P,808.0,P,1200.0,A,38.0,P,11.8,P,5.9,P,4.29,P,0.37,P
2023-06-16 00:00:00+00:00,10.8,P,14181500,735.0,P,809.0,P,1200.0,A,38.0,P,11.8,P,5.8,P,4.26,P,0.37,P
2023-06-17 00:00:00+00:00,10.8,P,14181500,732.0,P,807.0,P,1200.0,A,39.0,P,11.6,P,5.9,P,4.48,P,0.37,P
2023-06-18 00:00:00+00:00,10.6,P,14181500,730.0,P,801.0,P,1210.0,A,39.0,P,11.5,P,6.0,P,4.56,P,0.39,P
2023-06-19 00:00:00+00:00,10.4,P,14181500,732.0,P,800.0,P,1210.0,A,38.0,P,11.6,P,6.1,P,4.34,P,0.4,P
2023-06-20 00:00:00+00:00,10.6,P,14181500,737.0,P,803.0,P,1200.0,A,38.0,P,11.7,P,6.0,P,3.95,P,0.4,P
2023-06-21 00:00:00+00:00,10.7,P,14181500,735.0,P,806.0,P,1210.0,A,38.0,P,11.7,P,5.9,P,3.78,P,0.44,P
2023-06-22 00:00:00+00:00,11.1,P,14181500,730.0,P,804.0,P,1200.0,A,39.0,P,11.6,P,5.8,P,3.53,P,0.44,P
2023-06-23 00:00:00+00:00,11.3,P,14181500,731.0,P,805.0,P,1200.0,A,39.0,P,11.5,P,5.8,P,3.51,P,0.4,P
2023-06-24 00:00:00+00:00,11.3,P,14181500,734.0,P,807.0,P,1210.0,A,39.0,P,11.5,P,5.8,P,3.38,P,0.38,P
2023-06-25 00:00:00+00:00,11.3,P,14181500,733.0,P,808.0,P,1220.0,A,39.0,P,11.5,P,6.1,P,2.46,P,0.36,P
2023-06-26 00:00:00+00:00,11.3,P,14181500,732.0,P,808.0,P,1210.0,A,39.0,P,11.6,P,6.1,P,2.63,P,0.35,P
2023-06-27 00:00:00+00:00,11.3,P,14181500,731.0,P,807.0,P,1210.0,A,39.0,P,11.5,P,6.1,P,3.34,P,0.38,P
2023-06-28 00:00:00+00:00,11.4,P,14181500,732.0,P,806.0,P,1210.0,A,39.0,P,11.5,P,6.1,P,3.84,P,0.38,P
2023-06-29 00:00:00+00:00,11.6,P,14181500,733.0,P,806.0,P,1210.0,A,39.0,P,11.5,P,6.1,P,3.59,P,0.36,P
2023-06-30 00:00:00+00:00,11.8,P,14181500,733.0,P,806.0,P,1210.0,A,39.0,P,11.4,P,6.0,P,3.41,P,0.34,P
2023-07-01 00:00:00+00:00,11.8,P,14181500,735.0,P,807.0,P,1210.0,A,39.0,P,11.4,P,5.9,P,4.31,P,0.35,P
2023-07-02 00:00:00+00:00,11.9,P,14181500,733.0,P,806.0,P,1210.0,A,39.0,P,11.3,P,5.9,P,3.56,P,0.35,P
2023-07-03 00:00:00+00:00,12.0,P,14181500,732.0,P,805.0,P,1210.0,A,39.0,P,11.3,P,5.9,P,2.97,P,0.32,P
2023-07-04 00:00:00+00:00,12.3,P,14181500,731.0,P,804.0,P,1210.0,A,39.0,P,11.2,P,5.8,P,3.26,P,0.32,P
2023-07-05 00:00:00+00:00,12.4,P,14181500,730.0,P,803.0,P,1210.0,A,39.0,P,11.1,P,5.8,P,2.58,P,0.31,P
2023-07-06 00:00:00+00:00,12.6,P,14181500,730.0,P,802.0,P,1210.0,A,38.0,P,11.0,P,5.8,P,2.35,P,0.29,P
2023-07-07 00:00:00+00:00,12.5,P,14181500,730.0,P,803.0,P,1210.0,A,39.0,P,11.1,P,5.8,P,2.43,P,0.3,P
2023-07-08 00:00:00+00:00,12.2,P,14181500,731.0,P,801.0,P,1210.0,A,39.0,P,11.1,P,6.0,P,2.94,P,0.32,P
2023-07-09 00:00:00+00:00,11.5,P,14181500,730.0,P,797.0,P,1220.0,A,39.0,P,11.2,P,6.1,P,3.21,P,0.34,P
2023-07-10 00:00:00+00:00,11.2,P,14181500,734.0,P,794.0,P,1220.0,A,40.0,P,11.2,P,6.1,P,2.86,P,0.33,P
2023-07-11 00:00:00+00:00,11.2,P,14181500,734.0,P,794.0,P,1220.0,A,40.0,P,11.2,P,6.2,P,2.4,P,0.32,P
2023-07-12 00:00:00+00:00,11.5,P,14181500,733.0,P,798.0,P,1220.0,A,40.0,P,11.2,P,6.0,P,2.82,P,0.32,P
2023-07-13 00:00:00+00:00,12.1,P,14181500,734.0,P,802.0,P,1220.0,A,40.0,P,11.1,P,5.8,P,3.01,P,0.32,P
2023-07-14 00:00:00+00:00,12.5,P,14181500,734.0,P,803.0,P,1210.0,A,40.0,P,11.1,P,5.7,P,3.06,P,0.3,P
2023-07-15 00:00:00+00:00,13.1,P,14181500,733.0,P,805.0,P,1200.0,A,40.0,P,11.0,P,5.5,P,3.38,P,0.3,P
2023-07-16 00:00:00+00:00,12.2,P,14181500,732.0,P,789.0,P,1190.0,A,40.0,P,10.9,P,6.2,P,2.47,P,0.36,P
2023-07-17 00:00:00+00:00,12.0,P,14181500,735.0,P,839.0,P,1150.0,A,39.0,P,11.9,P,6.3,P,1.6,P,0.32,P
2023-07-18 00:00:00+00:00,11.4,P,14181500,733.0,P,826.0,P,1190.0,A,38.0,P,12.0,P,6.5,P,1.48,P,0.31,P
2023-07-19 00:00:00+00:00,12.5,P,14181500,733.0,P,808.0,P,1170.0,A,39.0,P,11.5,P,6.2,P,1.17,P,0.27,P
2023-07-20 00:00:00+00:00,12.3,P,14181500,735.0,P,810.0,P,1190.0,A,39.0,P,11.6,P,6.3,P,1.2,P,0.27,P
2023-07-21 00:00:00+00:00,12.0,P,14181500,734.0,P,806.0,P,1110.0,A,39.0,P,11.6,P,6.1,P,1.47,P,0.27,P
