datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2022-03-29 00:00:00+00:00,5.6,A,14181500,733.0,A,790.0,A,1570.0,A,39.0,A,13.2,A,6.4,P,1.63,P,0.12,P
2022-03-30 00:00:00+00:00,5.5,A,14181500,737.0,A,794.0,A,1570.0,A,39.0,A,13.3,A,6.2,P,1.37,P,0.12,P
2022-03-31 00:00:00+00:00,5.3,A,14181500,737.0,A,795.0,A,1580.0,A,39.0,A,13.4,A,6.3,P,1.31,P,0.12,P
2022-04-01 00:00:00+00:00,5.4,A,14181500,734.0,A,797.0,A,1570.0,A,39.0,A,13.4,A,6.3,P,1.5,P,0.12,P
2022-04-02 00:00:00+00:00,5.7,A,14181500,737.0,A,800.0,A,1570.0,A,39.0,A,13.4,A,6.2,P,2.13,P,0.14,P
2022-04-03 00:00:00+00:00,5.4,A,14181500,732.0,A,796.0,A,1570.0,A,40.0,A,13.4,A,6.2,P,1.37,P,0.12,P
2022-04-04 00:00:00+00:00,5.6,A,14181500,728.0,A,793.0,A,1580.0,A,39.0,A,13.3,A,6.5,P,2.1,P,0.14,P
2022-04-05 00:00:00+00:00,5.3,A,14181500,741.0,A,781.0,A,1560.0,A,38.0,A,13.2,A,7.1,P,1.51,P,0.13,P
2022-04-06 00:00:00+00:00,5.2,A,14181500,740.0,A,790.0,A,1550.0,A,39.0,A,13.3,A,6.3,P,1.15,P,0.12,P
2022-04-07 00:00:00+00:00,6.1,A,14181500,736.0,A,790.0,A,1560.0,A,38.0,A,13.2,A,6.1,P,2.75,P,0.16,P
2022-04-08 00:00:00+00:00,6.0,A,14181500,739.0,A,797.0,A,1560.0,A,39.0,A,13.2,A,6.2,P,2.4,P,0.14,P
2022-04-09 00:00:00+00:00,5.6,A,14181500,740.0,A,766.0,A,1570.0,A,39.0,A,12.8,A,6.3,"P, [4]",2.14,P,0.14,P
2022-04-10 00:00:00+00:00,5.5,A,14181500,732.0,A,772.0,A,1570.0,A,38.0,A,12.9,A,6.4,P,2.55,P,0.16,P
2022-04-11 00:00:00+00:00,5.7,A,14181500,723.0,A,790.0,A,1580.0,A,38.0,A,13.2,A,6.5,P,3.25,P,0.17,P
2022-04-12 00:00:00+00:00,5.9,A,14181500,732.0,A,807.0,A,1570.0,A,38.0,A,13.4,A,6.3,P,3.69,P,0.19,P
2022-04-13 00:00:00+00:00,5.8,A,14181500,731.0,A,817.0,A,1570.0,A,38.0,A,13.6,A,6.2,P,3.1,P,0.17,P
2022-04-14 00:00:00+00:00,6.0,A,14181500,730.0,A,802.0,A,1570.0,A,38.0,A,13.4,A,6.1,P,2.91,P,0.16,P
2022-04-15 00:00:00+00:00,6.2,A,14181500,732.0,A,803.0,A,1560.0,A,38.0,A,13.3,A,5.9,P,2.77,P,0.16,P
2022-04-16 00:00:00+00:00,6.0,A,14181500,731.0,A,780.0,A,1560.0,A,39.0,A,12.9,A,5.9,P,2.58,P,0.15,P
2022-04-17 00:00:00+00:00,6.2,A,14181500,736.0,A,776.0,A,1560.0,A,39.0,A,12.8,A,5.8,P,2.51,P,0.15,P
2022-04-18 00:00:00+00:00,6.2,A,14181500,727.0,A,773.0,A,1570.0,A,39.0,A,12.7,A,5.9,P,2.74,P,0.17,P
2022-04-19 00:00:00+00:00,6.1,A,14181500,729.0,A,771.0,A,1580.0,A,38.0,A,12.7,A,6.1,P,2.73,P,0.17,P
2022-04-20 00:00:00+00:00,6.0,A,14181500,725.0,A,771.0,A,1580.0,A,38.0,A,12.7,A,6.1,P,2.73,P,0.18,P
2022-04-21 00:00:00+00:00,6.2,A,14181500,727.0,A,773.0,A,1580.0,A,38.0,A,12.7,A,6.0,P,2.75,P,0.18,P
2022-04-22 00:00:00+00:00,6.5,A,14181500,734.0,A,777.0,A,1570.0,A,38.0,A,12.7,A,5.8,P,2.77,P,0.17,P
2022-04-23 00:00:00+00:00,6.6,A,14181500,739.0,A,783.0,A,1570.0,A,38.0,A,12.7,A,5.7,P,2.33,P,0.15,P
2022-04-24 00:00:00+00:00,6.7,A,14181500,736.0,A,785.0,A,1570.0,A,38.0,A,12.7,A,5.7,P,2.32,P,0.15,P
2022-04-25 00:00:00+00:00,6.7,A,14181500,735.0,A,784.0,A,1580.0,A,37.0,A,12.6,A,5.8,P,2.77,P,0.15,P
2022-04-26 00:00:00+00:00,6.4,A,14181500,735.0,A,780.0,A,1580.0,A,38.0,A,12.6,A,6.0,P,2.41,P,0.15,P
2022-04-27 00:00:00+00:00,6.3,A,14181500,734.0,A,786.0,A,1580.0,A,38.0,A,12.8,A,6.0,P,2.01,P,0.15,P
2022-04-28 00:00:00+00:00,6.3,A,14181500,733.0,A,790.0,A,1570.0,A,39.0,A,12.8,A,6.0,P,1.81,P,0.15,P
2022-04-29 00:00:00+00:00,6.5,A,14181500,735.0,A,797.0,A,1980.0,A,39.0,A,12.9,A,5.9,P,2.5,P,0.18,P
2022-04-30 00:00:00+00:00,6.5,A,14181500,732.0,A,788.0,A,2530.0,A,39.0,A,12.6,A,6.0,P,2.69,P,0.17,P
2022-05-01 00:00:00+00:00,6.5,A,14181500,732.0,A,799.0,A,3140.0,A,38.0,A,12.8,A,6.1,P,2.06,P,0.15,P
2022-05-02 00:00:00+00:00,6.6,A,14181500,732.0,A,807.0,A,3850.0,A,39.0,A,12.9,A,6.0,P,2.09,P,0.16,P
2022-05-03 00:00:00+00:00,6.8,A,14181500,738.0,A,850.0,A,4510.0,A,39.0,A,13.6,A,6.0,P,2.48,P,0.17,P
2022-05-04 00:00:00+00:00,7.2,A,14181500,732.0,A,869.0,A,5220.0,A,39.0,A,13.7,A,5.6,P,3.22,P,0.2,P
2022-05-05 00:00:00+00:00,6.8,A,14181500,727.0,A,872.0,A,5570.0,A,39.0,A,13.9,A,6.1,P,2.97,P,0.18,P
2022-05-06 00:00:00+00:00,6.8,A,14181500,726.0,A,892.0,A,8190.0,A,39.0,A,14.1,A,6.5,P,2.8,P,0.19,P
2022-05-07 00:00:00+00:00,6.5,A,14181500,730.0,A,957.0,A,10900.0,A,38.0,A,15.2,A,6.6,P,1.59,P,0.14,P
2022-05-08 00:00:00+00:00,6.8,A,14181500,727.0,A,968.0,A,10800.0,A,38.0,A,15.2,A,6.3,P,2.04,P,0.15,P
2022-05-09 00:00:00+00:00,7.0,A,14181500,731.0,A,959.0,A,9400.0,A,38.0,A,15.0,A,6.2,P,3.18,P,0.19,P
2022-05-10 00:00:00+00:00,7.0,A,14181500,736.0,A,878.0,A,6320.0,A,38.0,A,13.8,A,6.2,P,2.29,P,0.15,P
2022-05-11 00:00:00+00:00,6.9,A,14181500,737.0,A,853.0,A,4870.0,A,38.0,A,13.4,A,6.4,P,2.27,P,0.16,P
2022-05-12 00:00:00+00:00,7.0,A,14181500,736.0,A,859.0,A,4560.0,A,38.0,A,13.5,A,6.7,P,3.05,P,0.18,P
2022-05-13 00:00:00+00:00,7.5,A,14181500,736.0,A,859.0,A,4520.0,A,37.0,A,13.3,A,6.0,P,4.25,P,0.21,P
2022-05-14 00:00:00+00:00,7.8,A,14181500,734.0,A,871.0,A,5080.0,A,36.0,A,13.3,A,6.1,P,4.35,P,0.2,P
2022-05-15 00:00:00+00:00,7.9,A,14181500,731.0,A,885.0,A,6510.0,A,37.0,A,13.6,A,6.4,P,3.6,P,0.17,P
2022-05-16 00:00:00+00:00,7.1,A,14181500,735.0,A,894.0,A,6470.0,A,36.0,A,14.0,A,7.4,P,1.98,P,0.13,P
2022-05-17 00:00:00+00:00,7.1,A,14181500,737.0,A,888.0,A,5880.0,A,37.0,A,14.0,A,7.6,P,1.21,P,0.11,P
2022-05-18 00:00:00+00:00,7.4,A,14181500,737.0,A,875.0,A,5080.0,A,36.0,A,13.6,A,7.3,P,2.7,P,0.15,P
2022-05-19 00:00:00+00:00,7.1,A,14181500,738.0,A,860.0,A,4310.0,A,35.0,A,13.5,A,7.3,P,1.81,P,0.14,P
2022-05-20 00:00:00+00:00,7.4,A,14181500,737.0,A,853.0,A,4120.0,A,34.0,A,13.4,A,7.1,P,1.73,P,0.13,P
2022-05-21 00:00:00+00:00,7.6,A,14181500,735.0,A,851.0,A,4190.0,A,35.0,A,13.3,A,6.6,P,2.57,P,0.16,P
2022-05-22 00:00:00+00:00,8.1,A,14181500,737.0,A,856.0,A,4320.0,A,35.0,A,13.2,A,6.4,P,2.92,P,0.16,P
2022-05-23 00:00:00+00:00,8.2,A,14181500,736.0,A,849.0,A,3850.0,A,35.0,A,13.1,A,6.3,P,2.23,P,0.15,P
2022-05-24 00:00:00+00:00,8.0,A,14181500,734.0,A,837.0,A,3350.0,A,35.0,A,13.0,A,6.7,P,2.06,P,0.14,P
2022-05-25 00:00:00+00:00,8.1,A,14181500,732.0,A,826.0,A,3060.0,A,35.0,A,12.7,A,6.5,P,1.88,P,0.15,P
2022-05-26 00:00:00+00:00,7.9,A,14181500,729.0,A,814.0,A,3050.0,A,35.0,A,12.6,A,6.7,P,1.65,P,0.14,P
2022-05-27 00:00:00+00:00,7.7,A,14181500,731.0,A,798.0,A,3240.0,A,36.0,A,12.3,A,6.7,P,1.39,P,0.14,P
2022-05-28 00:00:00+00:00,8.2,A,14181500,726.0,A,822.0,A,3800.0,A,35.0,A,12.7,A,6.7,P,2.11,P,0.16,P
2022-05-29 00:00:00+00:00,8.5,A,14181500,733.0,A,829.0,A,3960.0,A,35.0,A,12.7,A,6.9,P,1.68,P,0.14,P
2022-05-30 00:00:00+00:00,7.6,A,14181500,736.0,A,834.0,A,3960.0,A,34.0,A,13.0,A,7.4,P,1.28,P,0.14,P
2022-05-31 00:00:00+00:00,8.4,A,14181500,734.0,A,835.0,A,3560.0,A,34.0,A,12.8,A,6.4,P,1.5,P,0.15,P
2022-06-01 00:00:00+00:00,8.2,A,14181500,731.0,A,800.0,A,3140.0,A,35.0,A,12.3,A,6.3,P,1.08,P,0.13,P
2022-06-02 00:00:00+00:00,8.5,A,14181500,728.0,A,810.0,A,3070.0,A,35.0,A,12.4,A,6.4,P,1.23,P,0.13,P
2022-06-03 00:00:00+00:00,8.1,A,14181500,728.0,A,804.0,A,3210.0,A,35.0,A,12.3,A,6.7,P,1.62,P,0.15,P
2022-06-04 00:00:00+00:00,8.6,A,14181500,726.0,A,815.0,A,3710.0,A,35.0,A,12.4,A,6.5,P,1.99,P,0.15,P
2022-06-05 00:00:00+00:00,9.6,A,14181500,727.0,A,816.0,A,4030.0,A,35.0,A,12.1,A,6.2,P,1.63,P,0.15,P
2022-06-06 00:00:00+00:00,8.7,A,14181500,734.0,A,818.0,A,4260.0,A,34.0,A,12.4,A,7.0,P,1.63,P,0.15,P
2022-06-07 00:00:00+00:00,9.0,A,14181500,732.0,A,824.0,A,4340.0,A,35.0,A,12.4,A,6.4,P,1.85,P,0.15,P
2022-06-08 00:00:00+00:00,9.2,A,14181500,732.0,A,828.0,A,4130.0,A,34.0,A,12.4,A,6.3,P,1.74,P,0.15,P
2022-06-09 00:00:00+00:00,8.7,A,14181500,731.0,A,825.0,A,4030.0,A,34.0,A,12.5,A,6.8,P,1.9,P,0.16,P
2022-06-10 00:00:00+00:00,9.8,A,14181500,731.0,A,863.0,A,5010.0,A,34.0,A,12.8,A,6.4,P,2.58,P,0.18,P
2022-06-11 00:00:00+00:00,9.1,A,14181500,730.0,A,861.0,A,6170.0,A,33.0,A,12.9,A,7.3,P,2.78,P,0.18,P
2022-06-12 00:00:00+00:00,9.4,A,14181500,729.0,A,896.0,A,7950.0,A,34.0,A,13.4,A,7.2,P,3.11,P,0.19,P
2022-06-13 00:00:00+00:00,8.8,A,14181500,736.0,A,869.0,A,6810.0,A,34.0,A,13.1,A,7.6,P,1.74,P,0.16,P
2022-06-14 00:00:00+00:00,8.5,A,14181500,737.0,A,849.0,A,5340.0,A,34.0,A,12.9,A,7.5,P,1.41,P,0.16,P
2022-06-15 00:00:00+00:00,9.2,A,14181500,731.0,A,845.0,A,4500.0,A,34.0,A,12.7,A,7.0,P,1.75,P,0.16,P
2022-06-16 00:00:00+00:00,9.0,A,14181500,730.0,A,833.0,A,3630.0,A,34.0,A,12.5,A,7.1,P,1.4,P,0.16,P
2022-06-17 00:00:00+00:00,8.7,A,14181500,728.0,A,812.0,A,3370.0,A,34.0,A,12.2,A,7.4,P,1.22,P,0.15,P
2022-06-18 00:00:00+00:00,8.6,A,14181500,733.0,A,817.0,A,3420.0,A,34.0,A,12.2,A,7.8,P,0.95,P,0.15,P
2022-06-19 00:00:00+00:00,8.8,A,14181500,737.0,A,823.0,A,3300.0,A,34.0,A,12.3,A,7.7,P,1.03,P,0.15,P
2022-06-20 00:00:00+00:00,8.8,A,14181500,739.0,A,818.0,A,2780.0,A,34.0,A,12.2,A,7.7,P,0.77,P,0.14,P
2022-06-21 00:00:00+00:00,8.8,A,14181500,738.0,A,801.0,A,2530.0,A,34.0,A,11.9,A,7.2,P,0.71,P,0.14,P
2022-06-22 00:00:00+00:00,9.1,A,14181500,734.0,A,794.0,A,2530.0,A,35.0,A,11.8,A,7.0,P,0.84,P,0.13,P
2022-06-23 00:00:00+00:00,9.3,A,14181500,734.0,A,794.0,A,2530.0,A,35.0,A,11.7,A,7.0,P,0.95,P,0.14,P
2022-06-24 00:00:00+00:00,9.3,A,14181500,734.0,A,794.0,A,2530.0,A,35.0,A,11.7,A,6.9,P,0.93,P,0.15,P
2022-06-25 00:00:00+00:00,10.0,A,14181500,733.0,A,787.0,A,2180.0,A,35.0,A,11.4,A,6.4,P,0.87,P,0.13,P
2022-06-26 00:00:00+00:00,9.9,A,14181500,732.0,A,775.0,A,1710.0,A,36.0,A,11.2,A,6.4,P,0.88,P,0.14,P
2022-06-27 00:00:00+00:00,9.9,A,14181500,732.0,A,777.0,A,1670.0,A,36.0,A,11.2,A,6.5,P,0.99,P,0.14,P
2022-06-28 00:00:00+00:00,10.4,A,14181500,735.0,A,796.0,A,1820.0,A,36.0,A,11.4,A,6.6,P,1.28,P,0.15,P
2022-06-29 00:00:00+00:00,9.9,A,14181500,735.0,A,790.0,A,1820.0,A,36.0,A,11.5,A,6.8,P,1.31,P,0.14,P
2022-06-30 00:00:00+00:00,9.8,A,14181500,734.0,A,788.0,A,1820.0,A,36.0,A,11.5,A,6.6,P,1.28,P,0.15,P
2022-07-01 00:00:00+00:00,10.0,A,14181500,733.0,A,784.0,A,1990.0,A,36.0,A,11.3,A,6.6,P,1.21,P,0.14,P
2022-07-02 00:00:00+00:00,9.5,A,14181500,731.0,A,776.0,A,1840.0,A,36.0,A,11.3,A,7.0,P,0.82,P,0.14,P
2022-07-03 00:00:00+00:00,9.6,A,14181500,730.0,A,775.0,A,1690.0,A,36.0,A,11.2,A,7.0,P,0.87,P,0.14,P
2022-07-04 00:00:00+00:00,9.7,A,14181500,730.0,A,778.0,A,1390.0,A,36.0,A,11.3,A,6.9,P,0.99,P,0.15,P
2022-07-05 00:00:00+00:00,9.6,A,14181500,730.0,A,775.0,A,1290.0,A,37.0,A,11.2,A,6.9,P,1.38,P,0.16,P
2022-07-06 00:00:00+00:00,9.7,A,14181500,731.0,A,773.0,A,1290.0,A,36.0,A,11.1,A,7.0,P,1.6,P,0.16,P
2022-07-07 00:00:00+00:00,9.8,A,14181500,733.0,A,775.0,A,1340.0,A,36.0,A,11.1,A,6.9,P,1.69,P,0.17,P
2022-07-08 00:00:00+00:00,10.2,A,14181500,735.0,A,784.0,A,1380.0,A,37.0,A,11.2,A,6.7,P,1.78,P,0.16,P
2022-07-09 00:00:00+00:00,10.8,A,14181500,736.0,A,793.0,A,1390.0,A,37.0,A,11.2,A,6.6,P,1.99,P,0.17,P
2022-07-10 00:00:00+00:00,11.0,A,14181500,739.0,A,795.0,A,1390.0,A,37.0,A,11.2,A,6.6,P,1.41,P,0.16,P
2022-07-11 00:00:00+00:00,11.4,A,14181500,732.0,A,796.0,A,1390.0,A,37.0,A,11.1,A,6.5,P,1.43,P,0.15,P
2022-07-12 00:00:00+00:00,11.9,A,14181500,729.0,A,794.0,A,1390.0,A,37.0,A,10.9,A,6.3,P,1.59,P,0.16,P
2022-07-13 00:00:00+00:00,12.0,A,14181500,732.0,A,788.0,A,1380.0,A,36.0,A,10.8,A,6.4,P,1.64,P,0.15,P
2022-07-14 00:00:00+00:00,11.6,A,14181500,732.0,A,792.0,A,1370.0,A,37.0,A,11.0,A,6.6,P,1.8,P,0.19,P
2022-07-15 00:00:00+00:00,11.6,A,14181500,734.0,A,794.0,A,1340.0,A,37.0,A,11.1,A,6.7,P,1.92,P,0.17,P
2022-07-16 00:00:00+00:00,11.4,A,14181500,734.0,A,793.0,A,1180.0,A,37.0,A,11.1,A,6.7,P,2.06,P,0.17,P
2022-07-17 00:00:00+00:00,11.2,A,14181500,732.0,A,794.0,A,1090.0,A,37.0,A,11.1,A,6.8,P,2.12,P,0.16,P
2022-07-18 00:00:00+00:00,12.0,A,14181500,734.0,A,827.0,A,1100.0,A,37.0,A,11.8,A,6.6,P,2.32,P,0.16,P
2022-07-19 00:00:00+00:00,12.1,A,14181500,732.0,A,835.0,A,1070.0,A,37.0,A,12.0,A,6.5,P,2.47,P,0.14,P
2022-07-20 00:00:00+00:00,12.1,A,14181500,733.0,A,839.0,A,1100.0,A,37.0,A,12.1,A,6.6,P,1.96,P,0.14,P
2022-07-21 00:00:00+00:00,12.0,A,14181500,733.0,A,833.0,A,1080.0,A,37.0,A,12.1,A,6.6,P,1.5,P,0.13,P
