site_id,year,volume
libby_reservoir_inflow,1968,5609.0
libby_reservoir_inflow,1969,7363.0
libby_reservoir_inflow,1970,4205.0
libby_reservoir_inflow,1971,6939.0
libby_reservoir_inflow,1972,7992.363
libby_reservoir_inflow,1973,4564.661
libby_reservoir_inflow,1974,8434.801
libby_reservoir_inflow,1975,5338.724
libby_reservoir_inflow,1976,6295.202
libby_reservoir_inflow,1977,3027.357
libby_reservoir_inflow,1978,5739.002
libby_reservoir_inflow,1979,3844.503
libby_reservoir_inflow,1980,5515.582
libby_reservoir_inflow,1981,6618.745
libby_reservoir_inflow,1982,5856.499
libby_reservoir_inflow,1983,5318.242
libby_reservoir_inflow,1984,4544.765
libby_reservoir_inflow,1985,4390.328
libby_reservoir_inflow,1986,5561.605
libby_reservoir_inflow,1987,4566.589
libby_reservoir_inflow,1988,4257.023
libby_reservoir_inflow,1989,4943.715
libby_reservoir_inflow,1990,6902.071
libby_reservoir_inflow,1991,7664.593
libby_reservoir_inflow,1992,4046.577
libby_reservoir_inflow,1993,4811.008
libby_reservoir_inflow,1994,4841.002
libby_reservoir_inflow,1995,5596.5
libby_reservoir_inflow,1996,7627.021
libby_reservoir_inflow,1997,7227.159
libby_reservoir_inflow,1998,5333.285
libby_reservoir_inflow,1999,6171.781
libby_reservoir_inflow,2000,4965.949
libby_reservoir_inflow,2001,2866.007
libby_reservoir_inflow,2002,6612.48
libby_reservoir_inflow,2003,4665.747
libby_reservoir_inflow,2004,4114.415
libby_reservoir_inflow,2006,6192.109
libby_reservoir_inflow,2008,5061.314
libby_reservoir_inflow,2010,4073.798
libby_reservoir_inflow,2012,8484.032
libby_reservoir_inflow,2014,6148.206
libby_reservoir_inflow,2016,4980.456
libby_reservoir_inflow,2018,5821.048
libby_reservoir_inflow,2020,5799.534
libby_reservoir_inflow,2022,6230.893
boise_r_nr_boise,1895,
boise_r_nr_boise,1896,
boise_r_nr_boise,1897,
boise_r_nr_boise,1898,
boise_r_nr_boise,1899,
boise_r_nr_boise,1900,1273.226
boise_r_nr_boise,1901,1325.138
boise_r_nr_boise,1902,952.87
boise_r_nr_boise,1903,1704.099
boise_r_nr_boise,1904,2185.21
boise_r_nr_boise,1905,726.486
boise_r_nr_boise,1906,1265.791
boise_r_nr_boise,1907,2189.216
boise_r_nr_boise,1908,1261.434
boise_r_nr_boise,1909,1944.278
boise_r_nr_boise,1910,1529.396
boise_r_nr_boise,1911,1831.518
boise_r_nr_boise,1912,1861.13
boise_r_nr_boise,1913,1508.211
boise_r_nr_boise,1914,1442.509
boise_r_nr_boise,1915,740.289
boise_r_nr_boise,1916,1990.807
boise_r_nr_boise,1917,1809.695
boise_r_nr_boise,1918,1319.98
boise_r_nr_boise,1919,1205.607
boise_r_nr_boise,1920,1080.561
boise_r_nr_boise,1921,2095.18
boise_r_nr_boise,1922,1864.508
boise_r_nr_boise,1923,1285.734
boise_r_nr_boise,1924,487.673
boise_r_nr_boise,1925,1708.082
boise_r_nr_boise,1926,622.355
boise_r_nr_boise,1927,1981.742
boise_r_nr_boise,1928,1576.784
boise_r_nr_boise,1929,913.612
boise_r_nr_boise,1930,897.372
boise_r_nr_boise,1931,568.856
boise_r_nr_boise,1932,1499.95
boise_r_nr_boise,1933,1215.479
boise_r_nr_boise,1934,570.724
boise_r_nr_boise,1935,1179.637
boise_r_nr_boise,1936,1588.624
boise_r_nr_boise,1937,820.693
boise_r_nr_boise,1938,1959.514
boise_r_nr_boise,1939,860.244
boise_r_nr_boise,1940,1073.544
boise_r_nr_boise,1941,898.378
boise_r_nr_boise,1942,1159.025
boise_r_nr_boise,1943,2694.236
boise_r_nr_boise,1944,814.473
boise_r_nr_boise,1945,1210.464
boise_r_nr_boise,1946,1781.36
boise_r_nr_boise,1947,1232.777
boise_r_nr_boise,1948,1355.38
boise_r_nr_boise,1949,1374.727
boise_r_nr_boise,1950,1738.894
boise_r_nr_boise,1951,1861.994
boise_r_nr_boise,1952,2250.55
boise_r_nr_boise,1953,1563.347
boise_r_nr_boise,1954,1485.575
boise_r_nr_boise,1955,1069.289
boise_r_nr_boise,1956,2230.699
boise_r_nr_boise,1957,1773.786
boise_r_nr_boise,1958,1899.324
boise_r_nr_boise,1959,1082.337
boise_r_nr_boise,1960,1174.251
boise_r_nr_boise,1961,762.107
boise_r_nr_boise,1962,1410.171
boise_r_nr_boise,1963,1225.928
boise_r_nr_boise,1964,1310.456
boise_r_nr_boise,1965,2574.056
boise_r_nr_boise,1966,813.006
boise_r_nr_boise,1967,1332.431
boise_r_nr_boise,1968,769.342
boise_r_nr_boise,1969,1912.073
boise_r_nr_boise,1970,1565.472
boise_r_nr_boise,1971,2463.903
boise_r_nr_boise,1972,2111.866
boise_r_nr_boise,1973,825.498
boise_r_nr_boise,1974,2343.888
boise_r_nr_boise,1975,1852.153
boise_r_nr_boise,1976,1468.057
boise_r_nr_boise,1977,338.027
boise_r_nr_boise,1978,1582.038
boise_r_nr_boise,1979,772.266
boise_r_nr_boise,1980,1542.103
boise_r_nr_boise,1981,908.64
boise_r_nr_boise,1982,2308.753
boise_r_nr_boise,1983,2319.605
boise_r_nr_boise,1984,2006.637
boise_r_nr_boise,1985,1056.7
boise_r_nr_boise,1986,1749.732
boise_r_nr_boise,1987,498.4
boise_r_nr_boise,1988,679.237
boise_r_nr_boise,1989,1240.158
boise_r_nr_boise,1990,762.934
boise_r_nr_boise,1991,656.77
boise_r_nr_boise,1992,418.176
boise_r_nr_boise,1993,1525.137
boise_r_nr_boise,1994,522.155
boise_r_nr_boise,1995,1754.717
boise_r_nr_boise,1996,1938.918
boise_r_nr_boise,1997,2332.055
boise_r_nr_boise,1998,1566.078
boise_r_nr_boise,1999,1718.455
boise_r_nr_boise,2000,1069.752
boise_r_nr_boise,2001,481.256
boise_r_nr_boise,2002,1096.457
boise_r_nr_boise,2003,1128.415
boise_r_nr_boise,2004,877.186
boise_r_nr_boise,2006,2061.028
boise_r_nr_boise,2008,1289.858
boise_r_nr_boise,2010,1127.418
boise_r_nr_boise,2012,1516.959
boise_r_nr_boise,2014,1074.609
boise_r_nr_boise,2016,1167.996
boise_r_nr_boise,2018,1136.914
boise_r_nr_boise,2020,836.987
boise_r_nr_boise,2022,982.987
green_r_bl_howard_a_hanson_dam,1935,206.3
green_r_bl_howard_a_hanson_dam,1936,339.3
green_r_bl_howard_a_hanson_dam,1937,340.2
green_r_bl_howard_a_hanson_dam,1938,269.1
green_r_bl_howard_a_hanson_dam,1939,232.7
green_r_bl_howard_a_hanson_dam,1940,156.8
green_r_bl_howard_a_hanson_dam,1941,109.8
green_r_bl_howard_a_hanson_dam,1942,258.9
green_r_bl_howard_a_hanson_dam,1943,316.3
green_r_bl_howard_a_hanson_dam,1944,190.5
green_r_bl_howard_a_hanson_dam,1945,297.1
green_r_bl_howard_a_hanson_dam,1946,382.7
green_r_bl_howard_a_hanson_dam,1947,212.4
green_r_bl_howard_a_hanson_dam,1948,385.9
green_r_bl_howard_a_hanson_dam,1949,415.4
green_r_bl_howard_a_hanson_dam,1950,475.8
green_r_bl_howard_a_hanson_dam,1951,270.1
green_r_bl_howard_a_hanson_dam,1952,277.1
green_r_bl_howard_a_hanson_dam,1953,260.4
green_r_bl_howard_a_hanson_dam,1954,375.0
green_r_bl_howard_a_hanson_dam,1955,421.0
green_r_bl_howard_a_hanson_dam,1956,469.0
green_r_bl_howard_a_hanson_dam,1957,254.1
green_r_bl_howard_a_hanson_dam,1958,198.8
green_r_bl_howard_a_hanson_dam,1959,295.4
green_r_bl_howard_a_hanson_dam,1960,293.0
green_r_bl_howard_a_hanson_dam,1961,258.9
green_r_bl_howard_a_hanson_dam,1962,247.7
green_r_bl_howard_a_hanson_dam,1963,189.1
green_r_bl_howard_a_hanson_dam,1964,435.5
green_r_bl_howard_a_hanson_dam,1965,222.1
green_r_bl_howard_a_hanson_dam,1966,278.1
green_r_bl_howard_a_hanson_dam,1967,218.2
green_r_bl_howard_a_hanson_dam,1968,193.6
green_r_bl_howard_a_hanson_dam,1969,338.2
green_r_bl_howard_a_hanson_dam,1970,228.7
green_r_bl_howard_a_hanson_dam,1971,364.9
green_r_bl_howard_a_hanson_dam,1972,391.1
green_r_bl_howard_a_hanson_dam,1973,146.8
green_r_bl_howard_a_hanson_dam,1974,461.0
green_r_bl_howard_a_hanson_dam,1975,316.2
green_r_bl_howard_a_hanson_dam,1976,283.2
green_r_bl_howard_a_hanson_dam,1977,183.7
green_r_bl_howard_a_hanson_dam,1978,163.0
green_r_bl_howard_a_hanson_dam,1979,208.4
green_r_bl_howard_a_hanson_dam,1980,201.7
green_r_bl_howard_a_hanson_dam,1981,244.8
green_r_bl_howard_a_hanson_dam,1982,217.677
green_r_bl_howard_a_hanson_dam,1983,166.954
green_r_bl_howard_a_hanson_dam,1984,266.818
green_r_bl_howard_a_hanson_dam,1985,291.093
green_r_bl_howard_a_hanson_dam,1986,179.903
green_r_bl_howard_a_hanson_dam,1987,185.926
green_r_bl_howard_a_hanson_dam,1988,276.592
green_r_bl_howard_a_hanson_dam,1989,256.752
green_r_bl_howard_a_hanson_dam,1990,288.801
green_r_bl_howard_a_hanson_dam,1991,237.729
green_r_bl_howard_a_hanson_dam,1992,108.711
green_r_bl_howard_a_hanson_dam,1993,257.829
green_r_bl_howard_a_hanson_dam,1994,171.983
green_r_bl_howard_a_hanson_dam,1995,137.973
green_r_bl_howard_a_hanson_dam,1996,175.965
green_r_bl_howard_a_hanson_dam,1997,379.674
green_r_bl_howard_a_hanson_dam,1998,172.276
green_r_bl_howard_a_hanson_dam,1999,267.409
green_r_bl_howard_a_hanson_dam,2000,271.94
green_r_bl_howard_a_hanson_dam,2001,232.62
green_r_bl_howard_a_hanson_dam,2002,355.139
green_r_bl_howard_a_hanson_dam,2003,162.845
green_r_bl_howard_a_hanson_dam,2004,187.331
green_r_bl_howard_a_hanson_dam,2006,230.612
green_r_bl_howard_a_hanson_dam,2008,413.145
green_r_bl_howard_a_hanson_dam,2010,253.306
green_r_bl_howard_a_hanson_dam,2012,354.142
green_r_bl_howard_a_hanson_dam,2014,253.69
green_r_bl_howard_a_hanson_dam,2016,170.71
green_r_bl_howard_a_hanson_dam,2018,245.962
green_r_bl_howard_a_hanson_dam,2020,220.251
green_r_bl_howard_a_hanson_dam,2022,291.132
taylor_park_reservoir_inflow,1953,92.4
taylor_park_reservoir_inflow,1954,67.9
taylor_park_reservoir_inflow,1955,76.4
taylor_park_reservoir_inflow,1956,102.3
taylor_park_reservoir_inflow,1957,190.6
taylor_park_reservoir_inflow,1958,91.0
taylor_park_reservoir_inflow,1959,68.5
taylor_park_reservoir_inflow,1960,100.1
taylor_park_reservoir_inflow,1961,71.6
taylor_park_reservoir_inflow,1962,143.6
taylor_park_reservoir_inflow,1963,61.396
taylor_park_reservoir_inflow,1964,72.298
taylor_park_reservoir_inflow,1965,144.847
taylor_park_reservoir_inflow,1966,76.89
taylor_park_reservoir_inflow,1967,92.384
taylor_park_reservoir_inflow,1968,86.894
taylor_park_reservoir_inflow,1969,112.421
taylor_park_reservoir_inflow,1970,127.673
taylor_park_reservoir_inflow,1971,106.029
taylor_park_reservoir_inflow,1972,90.969
taylor_park_reservoir_inflow,1973,101.271
taylor_park_reservoir_inflow,1974,78.589
taylor_park_reservoir_inflow,1975,93.118
taylor_park_reservoir_inflow,1976,82.938
taylor_park_reservoir_inflow,1977,37.009
taylor_park_reservoir_inflow,1978,94.816
taylor_park_reservoir_inflow,1979,131.207
taylor_park_reservoir_inflow,1980,127.013
taylor_park_reservoir_inflow,1981,53.069
taylor_park_reservoir_inflow,1982,110.663
taylor_park_reservoir_inflow,1983,110.505
taylor_park_reservoir_inflow,1984,168.211
taylor_park_reservoir_inflow,1985,132.902
taylor_park_reservoir_inflow,1986,167.472
taylor_park_reservoir_inflow,1987,114.251
taylor_park_reservoir_inflow,1988,64.558
taylor_park_reservoir_inflow,1989,81.207
taylor_park_reservoir_inflow,1990,74.606
taylor_park_reservoir_inflow,1991,90.469
taylor_park_reservoir_inflow,1992,70.78
taylor_park_reservoir_inflow,1993,133.926
taylor_park_reservoir_inflow,1994,82.46
taylor_park_reservoir_inflow,1995,182.06
taylor_park_reservoir_inflow,1996,128.41
taylor_park_reservoir_inflow,1997,145.313
taylor_park_reservoir_inflow,1998,73.66
taylor_park_reservoir_inflow,1999,103.6
taylor_park_reservoir_inflow,2000,76.095
taylor_park_reservoir_inflow,2001,69.992
taylor_park_reservoir_inflow,2002,34.544
taylor_park_reservoir_inflow,2003,76.133
taylor_park_reservoir_inflow,2004,64.707
taylor_park_reservoir_inflow,2006,72.835
taylor_park_reservoir_inflow,2008,135.684
taylor_park_reservoir_inflow,2010,77.271
taylor_park_reservoir_inflow,2012,40.059
taylor_park_reservoir_inflow,2014,109.835
taylor_park_reservoir_inflow,2016,77.966
taylor_park_reservoir_inflow,2018,50.814
taylor_park_reservoir_inflow,2020,60.973
taylor_park_reservoir_inflow,2022,71.884
dillon_reservoir_inflow,1951,233.9
dillon_reservoir_inflow,1952,200.3
dillon_reservoir_inflow,1953,170.1
dillon_reservoir_inflow,1954,65.5
dillon_reservoir_inflow,1955,90.3
dillon_reservoir_inflow,1956,164.7
dillon_reservoir_inflow,1957,221.5
dillon_reservoir_inflow,1958,159.8
dillon_reservoir_inflow,1959,134.8
dillon_reservoir_inflow,1960,154.969
dillon_reservoir_inflow,1961,100.84
dillon_reservoir_inflow,1962,187.867
dillon_reservoir_inflow,1963,72.864
dillon_reservoir_inflow,1964,107.949
dillon_reservoir_inflow,1965,226.01
dillon_reservoir_inflow,1966,77.849
dillon_reservoir_inflow,1967,118.857
dillon_reservoir_inflow,1968,128.727
dillon_reservoir_inflow,1969,141.436
dillon_reservoir_inflow,1970,204.866
dillon_reservoir_inflow,1971,185.533
dillon_reservoir_inflow,1972,146.613
dillon_reservoir_inflow,1973,159.83
dillon_reservoir_inflow,1974,168.803
dillon_reservoir_inflow,1975,157.761
dillon_reservoir_inflow,1976,127.018
dillon_reservoir_inflow,1977,76.993
dillon_reservoir_inflow,1978,193.473
dillon_reservoir_inflow,1979,173.967
dillon_reservoir_inflow,1980,179.831
dillon_reservoir_inflow,1981,71.795
dillon_reservoir_inflow,1982,162.755
dillon_reservoir_inflow,1983,209.422
dillon_reservoir_inflow,1984,275.938
dillon_reservoir_inflow,1985,172.642
dillon_reservoir_inflow,1986,188.517
dillon_reservoir_inflow,1987,126.83
dillon_reservoir_inflow,1988,138.289
dillon_reservoir_inflow,1989,136.511
dillon_reservoir_inflow,1990,131.791
dillon_reservoir_inflow,1991,138.083
dillon_reservoir_inflow,1992,129.482
dillon_reservoir_inflow,1993,196.068
dillon_reservoir_inflow,1994,121.131
dillon_reservoir_inflow,1995,261.956
dillon_reservoir_inflow,1996,262.917
dillon_reservoir_inflow,1997,246.149
dillon_reservoir_inflow,1998,118.678
dillon_reservoir_inflow,1999,195.164
dillon_reservoir_inflow,2000,156.136
dillon_reservoir_inflow,2001,143.325
dillon_reservoir_inflow,2002,54.617
dillon_reservoir_inflow,2003,170.46
dillon_reservoir_inflow,2004,75.806
dillon_reservoir_inflow,2006,173.858
dillon_reservoir_inflow,2008,191.286
dillon_reservoir_inflow,2010,137.337
dillon_reservoir_inflow,2012,60.991
dillon_reservoir_inflow,2014,238.481
dillon_reservoir_inflow,2016,153.139
dillon_reservoir_inflow,2018,114.167
dillon_reservoir_inflow,2020,144.736
dillon_reservoir_inflow,2022,112.491
ruedi_reservoir_inflow,1974,138.51
ruedi_reservoir_inflow,1975,140.071
ruedi_reservoir_inflow,1976,98.451
ruedi_reservoir_inflow,1977,53.5
ruedi_reservoir_inflow,1978,163.0
ruedi_reservoir_inflow,1979,171.5
ruedi_reservoir_inflow,1980,127.9
ruedi_reservoir_inflow,1981,86.294
ruedi_reservoir_inflow,1982,144.221
ruedi_reservoir_inflow,1983,189.591
ruedi_reservoir_inflow,1984,255.243
ruedi_reservoir_inflow,1985,172.931
ruedi_reservoir_inflow,1986,165.499
ruedi_reservoir_inflow,1987,109.262
ruedi_reservoir_inflow,1988,97.963
ruedi_reservoir_inflow,1989,90.983
ruedi_reservoir_inflow,1990,95.508
ruedi_reservoir_inflow,1991,123.162
ruedi_reservoir_inflow,1992,107.309
ruedi_reservoir_inflow,1993,194.305
ruedi_reservoir_inflow,1994,136.876
ruedi_reservoir_inflow,1995,208.05
ruedi_reservoir_inflow,1996,175.572
ruedi_reservoir_inflow,1997,188.137
ruedi_reservoir_inflow,1998,128.213
ruedi_reservoir_inflow,1999,124.294
ruedi_reservoir_inflow,2000,129.5
ruedi_reservoir_inflow,2001,106.021
ruedi_reservoir_inflow,2002,50.293
ruedi_reservoir_inflow,2003,129.666
ruedi_reservoir_inflow,2004,81.418
ruedi_reservoir_inflow,2006,144.096
ruedi_reservoir_inflow,2008,187.058
ruedi_reservoir_inflow,2010,127.449
ruedi_reservoir_inflow,2012,56.401
ruedi_reservoir_inflow,2014,161.634
ruedi_reservoir_inflow,2016,128.609
ruedi_reservoir_inflow,2018,82.874
ruedi_reservoir_inflow,2020,104.415
ruedi_reservoir_inflow,2022,104.703
fontenelle_reservoir_inflow,1958,
fontenelle_reservoir_inflow,1959,
fontenelle_reservoir_inflow,1960,
fontenelle_reservoir_inflow,1961,
fontenelle_reservoir_inflow,1962,
fontenelle_reservoir_inflow,1963,
fontenelle_reservoir_inflow,1964,
fontenelle_reservoir_inflow,1965,
fontenelle_reservoir_inflow,1966,518.888
fontenelle_reservoir_inflow,1967,1045.901
fontenelle_reservoir_inflow,1968,704.474
fontenelle_reservoir_inflow,1969,904.671
fontenelle_reservoir_inflow,1970,618.85
fontenelle_reservoir_inflow,1971,1228.299
fontenelle_reservoir_inflow,1972,1403.393
fontenelle_reservoir_inflow,1973,665.716
fontenelle_reservoir_inflow,1974,1026.567
fontenelle_reservoir_inflow,1975,975.986
fontenelle_reservoir_inflow,1976,1037.895
fontenelle_reservoir_inflow,1977,213.323
fontenelle_reservoir_inflow,1978,1094.12
fontenelle_reservoir_inflow,1979,587.392
fontenelle_reservoir_inflow,1980,976.448
fontenelle_reservoir_inflow,1981,425.96
fontenelle_reservoir_inflow,1982,1211.741
fontenelle_reservoir_inflow,1983,1234.461
fontenelle_reservoir_inflow,1984,1010.124
fontenelle_reservoir_inflow,1985,675.852
fontenelle_reservoir_inflow,1986,1682.879
fontenelle_reservoir_inflow,1987,729.802
fontenelle_reservoir_inflow,1988,389.756
fontenelle_reservoir_inflow,1989,518.38
fontenelle_reservoir_inflow,1990,524.473
fontenelle_reservoir_inflow,1991,694.496
fontenelle_reservoir_inflow,1992,260.777
fontenelle_reservoir_inflow,1993,757.159
fontenelle_reservoir_inflow,1994,364.763
fontenelle_reservoir_inflow,1995,984.434
fontenelle_reservoir_inflow,1996,1051.341
fontenelle_reservoir_inflow,1997,1291.024
fontenelle_reservoir_inflow,1998,977.272
fontenelle_reservoir_inflow,1999,1214.862
fontenelle_reservoir_inflow,2000,499.054
fontenelle_reservoir_inflow,2001,283.006
fontenelle_reservoir_inflow,2002,330.406
fontenelle_reservoir_inflow,2003,390.646
fontenelle_reservoir_inflow,2004,482.295
fontenelle_reservoir_inflow,2006,619.863
fontenelle_reservoir_inflow,2008,581.837
fontenelle_reservoir_inflow,2010,487.634
fontenelle_reservoir_inflow,2012,508.282
fontenelle_reservoir_inflow,2014,1019.5
fontenelle_reservoir_inflow,2016,650.032
fontenelle_reservoir_inflow,2018,996.835
fontenelle_reservoir_inflow,2020,677.381
fontenelle_reservoir_inflow,2022,455.986
weber_r_nr_oakley,1905,88.13
weber_r_nr_oakley,1906,151.745
weber_r_nr_oakley,1907,254.226
weber_r_nr_oakley,1908,118.82
weber_r_nr_oakley,1909,224.733
weber_r_nr_oakley,1910,134.018
weber_r_nr_oakley,1911,148.898
weber_r_nr_oakley,1912,158.182
weber_r_nr_oakley,1913,119.407
weber_r_nr_oakley,1914,191.621
weber_r_nr_oakley,1915,98.842
weber_r_nr_oakley,1916,157.641
weber_r_nr_oakley,1917,191.72
weber_r_nr_oakley,1918,115.902
weber_r_nr_oakley,1919,89.178
weber_r_nr_oakley,1920,160.379
weber_r_nr_oakley,1921,220.683
weber_r_nr_oakley,1922,189.903
weber_r_nr_oakley,1923,161.137
weber_r_nr_oakley,1924,76.344
weber_r_nr_oakley,1925,106.95
weber_r_nr_oakley,1926,97.986
weber_r_nr_oakley,1927,133.92
weber_r_nr_oakley,1928,131.104
weber_r_nr_oakley,1929,143.158
weber_r_nr_oakley,1930,98.753
weber_r_nr_oakley,1931,51.013
weber_r_nr_oakley,1932,154.669
weber_r_nr_oakley,1933,112.308
weber_r_nr_oakley,1934,35.467
weber_r_nr_oakley,1935,117.983
weber_r_nr_oakley,1936,145.339
weber_r_nr_oakley,1937,98.887
weber_r_nr_oakley,1938,121.657
weber_r_nr_oakley,1939,76.426
weber_r_nr_oakley,1940,66.299
weber_r_nr_oakley,1941,90.439
weber_r_nr_oakley,1942,114.238
weber_r_nr_oakley,1943,123.364
weber_r_nr_oakley,1944,128.884
weber_r_nr_oakley,1945,95.937
weber_r_nr_oakley,1946,111.702
weber_r_nr_oakley,1947,120.994
weber_r_nr_oakley,1948,109.292
weber_r_nr_oakley,1949,126.727
weber_r_nr_oakley,1950,160.806
weber_r_nr_oakley,1951,132.719
weber_r_nr_oakley,1952,176.809
weber_r_nr_oakley,1953,105.004
weber_r_nr_oakley,1954,74.063
weber_r_nr_oakley,1955,88.142
weber_r_nr_oakley,1956,135.058
weber_r_nr_oakley,1957,139.271
weber_r_nr_oakley,1958,97.638
weber_r_nr_oakley,1959,82.772
weber_r_nr_oakley,1960,83.342
weber_r_nr_oakley,1961,42.98
weber_r_nr_oakley,1962,136.441
weber_r_nr_oakley,1963,93.691
weber_r_nr_oakley,1964,124.352
weber_r_nr_oakley,1965,165.81
weber_r_nr_oakley,1966,96.322
weber_r_nr_oakley,1967,151.491
weber_r_nr_oakley,1968,135.927
weber_r_nr_oakley,1969,146.619
weber_r_nr_oakley,1970,114.176
weber_r_nr_oakley,1971,142.758
weber_r_nr_oakley,1972,131.746
weber_r_nr_oakley,1973,112.965
weber_r_nr_oakley,1974,140.798
weber_r_nr_oakley,1975,159.451
weber_r_nr_oakley,1976,99.789
weber_r_nr_oakley,1977,36.579
weber_r_nr_oakley,1978,136.399
weber_r_nr_oakley,1979,91.262
weber_r_nr_oakley,1980,127.482
weber_r_nr_oakley,1981,94.643
weber_r_nr_oakley,1982,162.278
weber_r_nr_oakley,1983,177.264
weber_r_nr_oakley,1984,176.177
weber_r_nr_oakley,1985,134.384
weber_r_nr_oakley,1986,215.954
weber_r_nr_oakley,1987,70.564
weber_r_nr_oakley,1988,60.361
weber_r_nr_oakley,1989,84.294
weber_r_nr_oakley,1990,83.864
weber_r_nr_oakley,1991,94.505
weber_r_nr_oakley,1992,56.995
weber_r_nr_oakley,1993,171.902
weber_r_nr_oakley,1994,83.491
weber_r_nr_oakley,1995,174.672
weber_r_nr_oakley,1996,140.967
weber_r_nr_oakley,1997,161.36
weber_r_nr_oakley,1998,149.949
weber_r_nr_oakley,1999,136.02
weber_r_nr_oakley,2000,77.722
weber_r_nr_oakley,2001,71.89
weber_r_nr_oakley,2002,66.763
weber_r_nr_oakley,2003,85.367
weber_r_nr_oakley,2004,68.146
weber_r_nr_oakley,2006,123.278
weber_r_nr_oakley,2008,128.602
weber_r_nr_oakley,2010,109.105
weber_r_nr_oakley,2012,57.228
weber_r_nr_oakley,2014,94.502
weber_r_nr_oakley,2016,100.399
weber_r_nr_oakley,2018,62.97
weber_r_nr_oakley,2020,90.054
weber_r_nr_oakley,2022,92.535
san_joaquin_river_millerton_reservoir,1961,451.7
san_joaquin_river_millerton_reservoir,1962,1486.1
san_joaquin_river_millerton_reservoir,1963,1412.9
san_joaquin_river_millerton_reservoir,1964,643.1
san_joaquin_river_millerton_reservoir,1965,1421.4
san_joaquin_river_millerton_reservoir,1966,836.9
san_joaquin_river_millerton_reservoir,1967,2327.4
san_joaquin_river_millerton_reservoir,1968,552.5
san_joaquin_river_millerton_reservoir,1969,2898.5
san_joaquin_river_millerton_reservoir,1970,907.2
san_joaquin_river_millerton_reservoir,1971,970.4
san_joaquin_river_millerton_reservoir,1972,652.8
san_joaquin_river_millerton_reservoir,1973,1546.4
san_joaquin_river_millerton_reservoir,1974,1513.3
san_joaquin_river_millerton_reservoir,1975,1412.0
san_joaquin_river_millerton_reservoir,1976,349.9
san_joaquin_river_millerton_reservoir,1977,262.2
san_joaquin_river_millerton_reservoir,1978,2334.7
san_joaquin_river_millerton_reservoir,1979,1297.3
san_joaquin_river_millerton_reservoir,1980,1911.4
san_joaquin_river_millerton_reservoir,1981,783.5
san_joaquin_river_millerton_reservoir,1982,2295.1
san_joaquin_river_millerton_reservoir,1983,2860.5
san_joaquin_river_millerton_reservoir,1984,1114.7
san_joaquin_river_millerton_reservoir,1985,791.6
san_joaquin_river_millerton_reservoir,1986,1801.2
san_joaquin_river_millerton_reservoir,1987,553.9
san_joaquin_river_millerton_reservoir,1988,563.5
san_joaquin_river_millerton_reservoir,1989,668.1
san_joaquin_river_millerton_reservoir,1990,514.2
san_joaquin_river_millerton_reservoir,1991,831.6
san_joaquin_river_millerton_reservoir,1992,568.3
san_joaquin_river_millerton_reservoir,1993,1944.4
san_joaquin_river_millerton_reservoir,1994,602.4
san_joaquin_river_millerton_reservoir,1995,2617.3
san_joaquin_river_millerton_reservoir,1996,1518.0
san_joaquin_river_millerton_reservoir,1997,1292.5
san_joaquin_river_millerton_reservoir,1998,2305.3
san_joaquin_river_millerton_reservoir,1999,1070.3
san_joaquin_river_millerton_reservoir,2000,1250.9
san_joaquin_river_millerton_reservoir,2001,794.4
san_joaquin_river_millerton_reservoir,2002,847.3
san_joaquin_river_millerton_reservoir,2003,1060.3
san_joaquin_river_millerton_reservoir,2004,741.0
san_joaquin_river_millerton_reservoir,2006,2470.2
san_joaquin_river_millerton_reservoir,2008,824.6
san_joaquin_river_millerton_reservoir,2010,1535.2
san_joaquin_river_millerton_reservoir,2012,559.2
san_joaquin_river_millerton_reservoir,2014,376.2
san_joaquin_river_millerton_reservoir,2016,897.5
san_joaquin_river_millerton_reservoir,2018,947.7
san_joaquin_river_millerton_reservoir,2020,670.2
san_joaquin_river_millerton_reservoir,2022,527.8
merced_river_yosemite_at_pohono_bridge,1949,310.1
merced_river_yosemite_at_pohono_bridge,1950,354.6
merced_river_yosemite_at_pohono_bridge,1951,299.9
merced_river_yosemite_at_pohono_bridge,1952,611.9
merced_river_yosemite_at_pohono_bridge,1953,285.2
merced_river_yosemite_at_pohono_bridge,1954,292.7
merced_river_yosemite_at_pohono_bridge,1955,257.9
merced_river_yosemite_at_pohono_bridge,1956,561.9
merced_river_yosemite_at_pohono_bridge,1957,304.2
merced_river_yosemite_at_pohono_bridge,1958,541.7
merced_river_yosemite_at_pohono_bridge,1959,183.9
merced_river_yosemite_at_pohono_bridge,1960,212.7
merced_river_yosemite_at_pohono_bridge,1961,153.1
merced_river_yosemite_at_pohono_bridge,1962,413.2
merced_river_yosemite_at_pohono_bridge,1963,391.8
merced_river_yosemite_at_pohono_bridge,1964,200.9
merced_river_yosemite_at_pohono_bridge,1965,431.5
merced_river_yosemite_at_pohono_bridge,1966,252.3
merced_river_yosemite_at_pohono_bridge,1967,609.6
merced_river_yosemite_at_pohono_bridge,1968,174.9
merced_river_yosemite_at_pohono_bridge,1969,761.6
merced_river_yosemite_at_pohono_bridge,1970,298.2
merced_river_yosemite_at_pohono_bridge,1971,316.2
merced_river_yosemite_at_pohono_bridge,1972,236.7
merced_river_yosemite_at_pohono_bridge,1973,446.4
merced_river_yosemite_at_pohono_bridge,1974,427.6
