site_id,forecast_year,year,month,volume
sweetwater_r_nr_alcova,1980,1979,10,
sweetwater_r_nr_alcova,1980,1979,11,
sweetwater_r_nr_alcova,1980,1979,12,
sweetwater_r_nr_alcova,1980,1980,1,
sweetwater_r_nr_alcova,1980,1980,2,
sweetwater_r_nr_alcova,1980,1980,3,
sweetwater_r_nr_alcova,1980,1980,4,18.252
sweetwater_r_nr_alcova,1980,1980,5,79.676
sweetwater_r_nr_alcova,1980,1980,6,38.412
sweetwater_r_nr_alcova,1981,1980,10,
sweetwater_r_nr_alcova,1981,1980,11,
sweetwater_r_nr_alcova,1981,1980,12,
sweetwater_r_nr_alcova,1981,1981,1,
sweetwater_r_nr_alcova,1981,1981,2,
sweetwater_r_nr_alcova,1981,1981,3,
sweetwater_r_nr_alcova,1981,1981,4,8.208
sweetwater_r_nr_alcova,1981,1981,5,8.128
sweetwater_r_nr_alcova,1981,1981,6,9.455
sweetwater_r_nr_alcova,1982,1981,10,2.604
sweetwater_r_nr_alcova,1982,1981,11,2.993
sweetwater_r_nr_alcova,1982,1981,12,2.985
sweetwater_r_nr_alcova,1982,1982,1,2.063
sweetwater_r_nr_alcova,1982,1982,2,2.854
sweetwater_r_nr_alcova,1982,1982,3,5.32
sweetwater_r_nr_alcova,1982,1982,4,8.001
sweetwater_r_nr_alcova,1982,1982,5,24.432
sweetwater_r_nr_alcova,1982,1982,6,27.304
sweetwater_r_nr_alcova,1983,1982,10,
sweetwater_r_nr_alcova,1983,1982,11,
sweetwater_r_nr_alcova,1983,1982,12,
sweetwater_r_nr_alcova,1983,1983,1,
sweetwater_r_nr_alcova,1983,1983,2,
sweetwater_r_nr_alcova,1983,1983,3,
sweetwater_r_nr_alcova,1983,1983,4,34.328
sweetwater_r_nr_alcova,1983,1983,5,50.376
sweetwater_r_nr_alcova,1983,1983,6,67.21
sweetwater_r_nr_alcova,1984,1983,10,
sweetwater_r_nr_alcova,1984,1983,11,
sweetwater_r_nr_alcova,1984,1983,12,
sweetwater_r_nr_alcova,1984,1984,1,
sweetwater_r_nr_alcova,1984,1984,2,
sweetwater_r_nr_alcova,1984,1984,3,
sweetwater_r_nr_alcova,1984,1984,4,10.792
sweetwater_r_nr_alcova,1984,1984,5,46.455
sweetwater_r_nr_alcova,1984,1984,6,27.217
sweetwater_r_nr_alcova,1985,1984,10,
sweetwater_r_nr_alcova,1985,1984,11,
sweetwater_r_nr_alcova,1985,1984,12,
sweetwater_r_nr_alcova,1985,1985,1,
sweetwater_r_nr_alcova,1985,1985,2,
sweetwater_r_nr_alcova,1985,1985,3,
sweetwater_r_nr_alcova,1985,1985,4,
sweetwater_r_nr_alcova,1985,1985,5,15.283
sweetwater_r_nr_alcova,1985,1985,6,4.737
sweetwater_r_nr_alcova,1986,1985,10,
sweetwater_r_nr_alcova,1986,1985,11,
sweetwater_r_nr_alcova,1986,1985,12,
sweetwater_r_nr_alcova,1986,1986,1,
sweetwater_r_nr_alcova,1986,1986,2,
sweetwater_r_nr_alcova,1986,1986,3,
sweetwater_r_nr_alcova,1986,1986,4,20.698
sweetwater_r_nr_alcova,1986,1986,5,44.896
sweetwater_r_nr_alcova,1986,1986,6,62.275
sweetwater_r_nr_alcova,1987,1986,10,
sweetwater_r_nr_alcova,1987,1986,11,
sweetwater_r_nr_alcova,1987,1986,12,
sweetwater_r_nr_alcova,1987,1987,1,
sweetwater_r_nr_alcova,1987,1987,2,
sweetwater_r_nr_alcova,1987,1987,3,
sweetwater_r_nr_alcova,1987,1987,4,27.467
sweetwater_r_nr_alcova,1987,1987,5,14.757
sweetwater_r_nr_alcova,1987,1987,6,8.579
sweetwater_r_nr_alcova,1988,1987,10,
sweetwater_r_nr_alcova,1988,1987,11,
sweetwater_r_nr_alcova,1988,1987,12,
sweetwater_r_nr_alcova,1988,1988,1,
sweetwater_r_nr_alcova,1988,1988,2,
sweetwater_r_nr_alcova,1988,1988,3,
sweetwater_r_nr_alcova,1988,1988,4,17.578
sweetwater_r_nr_alcova,1988,1988,5,10.804
sweetwater_r_nr_alcova,1988,1988,6,3.17
sweetwater_r_nr_alcova,1989,1988,10,
sweetwater_r_nr_alcova,1989,1988,11,
sweetwater_r_nr_alcova,1989,1988,12,
sweetwater_r_nr_alcova,1989,1989,1,
sweetwater_r_nr_alcova,1989,1989,2,
sweetwater_r_nr_alcova,1989,1989,3,
sweetwater_r_nr_alcova,1989,1989,4,7.004
sweetwater_r_nr_alcova,1989,1989,5,4.481
sweetwater_r_nr_alcova,1989,1989,6,4.491
sweetwater_r_nr_alcova,1990,1989,10,
sweetwater_r_nr_alcova,1990,1989,11,
sweetwater_r_nr_alcova,1990,1989,12,
sweetwater_r_nr_alcova,1990,1990,1,
sweetwater_r_nr_alcova,1990,1990,2,
sweetwater_r_nr_alcova,1990,1990,3,
sweetwater_r_nr_alcova,1990,1990,4,8.991
sweetwater_r_nr_alcova,1990,1990,5,6.871
sweetwater_r_nr_alcova,1990,1990,6,7.438
sweetwater_r_nr_alcova,1991,1990,10,
sweetwater_r_nr_alcova,1991,1990,11,
sweetwater_r_nr_alcova,1991,1990,12,
sweetwater_r_nr_alcova,1991,1991,1,
sweetwater_r_nr_alcova,1991,1991,2,
sweetwater_r_nr_alcova,1991,1991,3,
sweetwater_r_nr_alcova,1991,1991,4,7.855
sweetwater_r_nr_alcova,1991,1991,5,21.235
sweetwater_r_nr_alcova,1991,1991,6,28.29
sweetwater_r_nr_alcova,1992,1991,10,
sweetwater_r_nr_alcova,1992,1991,11,
sweetwater_r_nr_alcova,1992,1991,12,
sweetwater_r_nr_alcova,1992,1992,1,
sweetwater_r_nr_alcova,1992,1992,2,
sweetwater_r_nr_alcova,1992,1992,3,
sweetwater_r_nr_alcova,1992,1992,4,7.408
sweetwater_r_nr_alcova,1992,1992,5,2.926
sweetwater_r_nr_alcova,1992,1992,6,1.91
sweetwater_r_nr_alcova,1993,1992,10,
sweetwater_r_nr_alcova,1993,1992,11,
sweetwater_r_nr_alcova,1993,1992,12,
sweetwater_r_nr_alcova,1993,1993,1,
sweetwater_r_nr_alcova,1993,1993,2,
sweetwater_r_nr_alcova,1993,1993,3,
sweetwater_r_nr_alcova,1993,1993,4,9.882
sweetwater_r_nr_alcova,1993,1993,5,25.097
sweetwater_r_nr_alcova,1993,1993,6,29.153
sweetwater_r_nr_alcova,1994,1993,10,
sweetwater_r_nr_alcova,1994,1993,11,
sweetwater_r_nr_alcova,1994,1993,12,
sweetwater_r_nr_alcova,1994,1994,1,
sweetwater_r_nr_alcova,1994,1994,2,
sweetwater_r_nr_alcova,1994,1994,3,
sweetwater_r_nr_alcova,1994,1994,4,13.866
sweetwater_r_nr_alcova,1994,1994,5,20.4
sweetwater_r_nr_alcova,1994,1994,6,6.056
sweetwater_r_nr_alcova,1995,1994,10,
sweetwater_r_nr_alcova,1995,1994,11,
sweetwater_r_nr_alcova,1995,1994,12,
sweetwater_r_nr_alcova,1995,1995,1,
sweetwater_r_nr_alcova,1995,1995,2,
sweetwater_r_nr_alcova,1995,1995,3,
sweetwater_r_nr_alcova,1995,1995,4,13.601
sweetwater_r_nr_alcova,1995,1995,5,35.625
sweetwater_r_nr_alcova,1995,1995,6,58.75
sweetwater_r_nr_alcova,1996,1995,10,
sweetwater_r_nr_alcova,1996,1995,11,
sweetwater_r_nr_alcova,1996,1995,12,
sweetwater_r_nr_alcova,1996,1996,1,
sweetwater_r_nr_alcova,1996,1996,2,
sweetwater_r_nr_alcova,1996,1996,3,
sweetwater_r_nr_alcova,1996,1996,4,16.128
sweetwater_r_nr_alcova,1996,1996,5,17.24
sweetwater_r_nr_alcova,1996,1996,6,17.46
sweetwater_r_nr_alcova,1997,1996,10,
sweetwater_r_nr_alcova,1997,1996,11,
sweetwater_r_nr_alcova,1997,1996,12,
sweetwater_r_nr_alcova,1997,1997,1,
sweetwater_r_nr_alcova,1997,1997,2,
sweetwater_r_nr_alcova,1997,1997,3,
sweetwater_r_nr_alcova,1997,1997,4,14.519
sweetwater_r_nr_alcova,1997,1997,5,45.755
sweetwater_r_nr_alcova,1997,1997,6,42.127
sweetwater_r_nr_alcova,1998,1997,10,
sweetwater_r_nr_alcova,1998,1997,11,
sweetwater_r_nr_alcova,1998,1997,12,
sweetwater_r_nr_alcova,1998,1998,1,
sweetwater_r_nr_alcova,1998,1998,2,
sweetwater_r_nr_alcova,1998,1998,3,8.967
sweetwater_r_nr_alcova,1998,1998,4,14.971
sweetwater_r_nr_alcova,1998,1998,5,18.776
sweetwater_r_nr_alcova,1998,1998,6,15.463
sweetwater_r_nr_alcova,1999,1998,10,
sweetwater_r_nr_alcova,1999,1998,11,
sweetwater_r_nr_alcova,1999,1998,12,
sweetwater_r_nr_alcova,1999,1999,1,
sweetwater_r_nr_alcova,1999,1999,2,
sweetwater_r_nr_alcova,1999,1999,3,
sweetwater_r_nr_alcova,1999,1999,4,12.296
sweetwater_r_nr_alcova,1999,1999,5,35.835
sweetwater_r_nr_alcova,1999,1999,6,38.721
sweetwater_r_nr_alcova,2000,1999,10,
sweetwater_r_nr_alcova,2000,1999,11,
sweetwater_r_nr_alcova,2000,1999,12,
sweetwater_r_nr_alcova,2000,2000,1,
sweetwater_r_nr_alcova,2000,2000,2,
sweetwater_r_nr_alcova,2000,2000,3,
sweetwater_r_nr_alcova,2000,2000,4,8.701
sweetwater_r_nr_alcova,2000,2000,5,14.505
sweetwater_r_nr_alcova,2000,2000,6,8.533
sweetwater_r_nr_alcova,2001,2000,10,
sweetwater_r_nr_alcova,2001,2000,11,
sweetwater_r_nr_alcova,2001,2000,12,
sweetwater_r_nr_alcova,2001,2001,1,
sweetwater_r_nr_alcova,2001,2001,2,
sweetwater_r_nr_alcova,2001,2001,3,
sweetwater_r_nr_alcova,2001,2001,4,9.769
sweetwater_r_nr_alcova,2001,2001,5,8.152
sweetwater_r_nr_alcova,2001,2001,6,2.174
sweetwater_r_nr_alcova,2002,2001,10,
sweetwater_r_nr_alcova,2002,2001,11,
sweetwater_r_nr_alcova,2002,2001,12,
sweetwater_r_nr_alcova,2002,2002,1,
sweetwater_r_nr_alcova,2002,2002,2,
sweetwater_r_nr_alcova,2002,2002,3,
sweetwater_r_nr_alcova,2002,2002,4,7.067
sweetwater_r_nr_alcova,2002,2002,5,3.896
sweetwater_r_nr_alcova,2002,2002,6,2.751
sweetwater_r_nr_alcova,2003,2002,10,
sweetwater_r_nr_alcova,2003,2002,11,
sweetwater_r_nr_alcova,2003,2002,12,
sweetwater_r_nr_alcova,2003,2003,1,
sweetwater_r_nr_alcova,2003,2003,2,
sweetwater_r_nr_alcova,2003,2003,3,
sweetwater_r_nr_alcova,2003,2003,4,7.107
sweetwater_r_nr_alcova,2003,2003,5,4.29
sweetwater_r_nr_alcova,2003,2003,6,3.683
sweetwater_r_nr_alcova,2004,2003,10,
sweetwater_r_nr_alcova,2004,2003,11,
sweetwater_r_nr_alcova,2004,2003,12,
sweetwater_r_nr_alcova,2004,2004,1,
sweetwater_r_nr_alcova,2004,2004,2,
sweetwater_r_nr_alcova,2004,2004,3,
sweetwater_r_nr_alcova,2004,2004,4,11.746
sweetwater_r_nr_alcova,2004,2004,5,10.744
sweetwater_r_nr_alcova,2004,2004,6,5.145
sweetwater_r_nr_alcova,2006,2005,10,
sweetwater_r_nr_alcova,2006,2005,11,
sweetwater_r_nr_alcova,2006,2005,12,
sweetwater_r_nr_alcova,2006,2006,1,
sweetwater_r_nr_alcova,2006,2006,2,
sweetwater_r_nr_alcova,2006,2006,3,
sweetwater_r_nr_alcova,2006,2006,4,10.919
sweetwater_r_nr_alcova,2006,2006,5,13.636
sweetwater_r_nr_alcova,2006,2006,6,5.405
sweetwater_r_nr_alcova,2008,2007,10,
sweetwater_r_nr_alcova,2008,2007,11,
sweetwater_r_nr_alcova,2008,2007,12,
sweetwater_r_nr_alcova,2008,2008,1,
sweetwater_r_nr_alcova,2008,2008,2,
sweetwater_r_nr_alcova,2008,2008,3,
sweetwater_r_nr_alcova,2008,2008,4,5.147
sweetwater_r_nr_alcova,2008,2008,5,18.879
sweetwater_r_nr_alcova,2008,2008,6,21.142
sweetwater_r_nr_alcova,2010,2009,10,
sweetwater_r_nr_alcova,2010,2009,11,
sweetwater_r_nr_alcova,2010,2009,12,
sweetwater_r_nr_alcova,2010,2010,1,
sweetwater_r_nr_alcova,2010,2010,2,
sweetwater_r_nr_alcova,2010,2010,3,
sweetwater_r_nr_alcova,2010,2010,4,24.091
sweetwater_r_nr_alcova,2010,2010,5,20.733
sweetwater_r_nr_alcova,2010,2010,6,37.751
sweetwater_r_nr_alcova,2012,2011,10,3.515
sweetwater_r_nr_alcova,2012,2011,11,
sweetwater_r_nr_alcova,2012,2011,12,
sweetwater_r_nr_alcova,2012,2012,1,
sweetwater_r_nr_alcova,2012,2012,2,
sweetwater_r_nr_alcova,2012,2012,3,
sweetwater_r_nr_alcova,2012,2012,4,13.012
sweetwater_r_nr_alcova,2012,2012,5,8.314
sweetwater_r_nr_alcova,2012,2012,6,2.587
sweetwater_r_nr_alcova,2014,2013,10,
sweetwater_r_nr_alcova,2014,2013,11,
sweetwater_r_nr_alcova,2014,2013,12,
sweetwater_r_nr_alcova,2014,2014,1,
sweetwater_r_nr_alcova,2014,2014,2,
sweetwater_r_nr_alcova,2014,2014,3,
sweetwater_r_nr_alcova,2014,2014,4,10.339
sweetwater_r_nr_alcova,2014,2014,5,13.216
sweetwater_r_nr_alcova,2014,2014,6,14.702
sweetwater_r_nr_alcova,2016,2015,10,2.311
sweetwater_r_nr_alcova,2016,2015,11,
sweetwater_r_nr_alcova,2016,2015,12,
sweetwater_r_nr_alcova,2016,2016,1,
sweetwater_r_nr_alcova,2016,2016,2,
sweetwater_r_nr_alcova,2016,2016,3,
sweetwater_r_nr_alcova,2016,2016,4,8.315
sweetwater_r_nr_alcova,2016,2016,5,36.044
sweetwater_r_nr_alcova,2016,2016,6,23.304
sweetwater_r_nr_alcova,2018,2017,10,5.485
sweetwater_r_nr_alcova,2018,2017,11,5.404
sweetwater_r_nr_alcova,2018,2017,12,
sweetwater_r_nr_alcova,2018,2018,1,
sweetwater_r_nr_alcova,2018,2018,2,
sweetwater_r_nr_alcova,2018,2018,3,
sweetwater_r_nr_alcova,2018,2018,4,9.511
sweetwater_r_nr_alcova,2018,2018,5,13.45
sweetwater_r_nr_alcova,2018,2018,6,9.459
sweetwater_r_nr_alcova,2020,2019,10,2.98
sweetwater_r_nr_alcova,2020,2019,11,3.797
sweetwater_r_nr_alcova,2020,2019,12,3.112
sweetwater_r_nr_alcova,2020,2020,1,3.01
sweetwater_r_nr_alcova,2020,2020,2,2.98
sweetwater_r_nr_alcova,2020,2020,3,5.894
sweetwater_r_nr_alcova,2020,2020,4,8.902
sweetwater_r_nr_alcova,2020,2020,5,9.804
sweetwater_r_nr_alcova,2020,2020,6,4.96
sweetwater_r_nr_alcova,2022,2021,10,1.423
sweetwater_r_nr_alcova,2022,2021,11,2.873
sweetwater_r_nr_alcova,2022,2021,12,2.573
sweetwater_r_nr_alcova,2022,2022,1,2.297
sweetwater_r_nr_alcova,2022,2022,2,2.208
sweetwater_r_nr_alcova,2022,2022,3,3.954
sweetwater_r_nr_alcova,2022,2022,4,5.363
sweetwater_r_nr_alcova,2022,2022,5,4.1
sweetwater_r_nr_alcova,2022,2022,6,4.661
missouri_r_at_toston,1890,1890,4,
missouri_r_at_toston,1890,1890,5,
missouri_r_at_toston,1890,1890,6,
missouri_r_at_toston,1891,1890,10,
missouri_r_at_toston,1891,1890,11,
missouri_r_at_toston,1891,1890,12,
missouri_r_at_toston,1891,1891,1,
missouri_r_at_toston,1891,1891,2,
missouri_r_at_toston,1891,1891,3,
missouri_r_at_toston,1891,1891,4,
missouri_r_at_toston,1891,1891,5,
missouri_r_at_toston,1891,1891,6,
missouri_r_at_toston,1892,1891,10,
missouri_r_at_toston,1892,1891,11,
missouri_r_at_toston,1892,1891,12,
missouri_r_at_toston,1892,1892,1,
missouri_r_at_toston,1892,1892,2,
missouri_r_at_toston,1892,1892,3,
missouri_r_at_toston,1892,1892,4,
missouri_r_at_toston,1892,1892,5,
missouri_r_at_toston,1892,1892,6,
missouri_r_at_toston,1893,1892,10,
missouri_r_at_toston,1893,1892,11,
missouri_r_at_toston,1893,1892,12,
missouri_r_at_toston,1893,1893,1,
missouri_r_at_toston,1893,1893,2,
missouri_r_at_toston,1893,1893,3,
missouri_r_at_toston,1893,1893,4,
missouri_r_at_toston,1893,1893,5,
missouri_r_at_toston,1893,1893,6,
missouri_r_at_toston,1894,1893,10,
missouri_r_at_toston,1894,1893,11,
missouri_r_at_toston,1894,1893,12,
missouri_r_at_toston,1894,1894,1,
missouri_r_at_toston,1894,1894,2,
missouri_r_at_toston,1894,1894,3,
missouri_r_at_toston,1894,1894,4,
missouri_r_at_toston,1894,1894,5,
missouri_r_at_toston,1894,1894,6,
missouri_r_at_toston,1895,1894,10,
missouri_r_at_toston,1895,1894,11,
missouri_r_at_toston,1895,1894,12,
missouri_r_at_toston,1895,1895,1,
missouri_r_at_toston,1895,1895,2,
missouri_r_at_toston,1895,1895,3,
missouri_r_at_toston,1895,1895,4,
missouri_r_at_toston,1895,1895,5,
missouri_r_at_toston,1895,1895,6,
missouri_r_at_toston,1896,1895,10,
missouri_r_at_toston,1896,1895,11,
missouri_r_at_toston,1896,1895,12,
missouri_r_at_toston,1896,1896,1,
missouri_r_at_toston,1896,1896,2,
missouri_r_at_toston,1896,1896,3,
missouri_r_at_toston,1896,1896,4,
missouri_r_at_toston,1896,1896,5,
missouri_r_at_toston,1896,1896,6,
missouri_r_at_toston,1897,1896,10,
missouri_r_at_toston,1897,1896,11,
missouri_r_at_toston,1897,1896,12,
missouri_r_at_toston,1897,1897,1,
missouri_r_at_toston,1897,1897,2,
missouri_r_at_toston,1897,1897,3,
missouri_r_at_toston,1897,1897,4,
missouri_r_at_toston,1897,1897,5,
missouri_r_at_toston,1897,1897,6,
missouri_r_at_toston,1898,1897,10,
missouri_r_at_toston,1898,1897,11,
missouri_r_at_toston,1898,1897,12,
missouri_r_at_toston,1898,1898,1,
missouri_r_at_toston,1898,1898,2,
missouri_r_at_toston,1898,1898,3,
missouri_r_at_toston,1898,1898,4,
missouri_r_at_toston,1898,1898,5,
missouri_r_at_toston,1898,1898,6,
missouri_r_at_toston,1899,1898,10,
missouri_r_at_toston,1899,1898,11,
missouri_r_at_toston,1899,1898,12,
missouri_r_at_toston,1899,1899,1,
missouri_r_at_toston,1899,1899,2,
missouri_r_at_toston,1899,1899,3,
missouri_r_at_toston,1899,1899,4,
missouri_r_at_toston,1899,1899,5,
missouri_r_at_toston,1899,1899,6,
missouri_r_at_toston,1900,1899,10,
missouri_r_at_toston,1900,1899,11,
missouri_r_at_toston,1900,1899,12,
missouri_r_at_toston,1900,1900,1,
missouri_r_at_toston,1900,1900,2,
missouri_r_at_toston,1900,1900,3,
missouri_r_at_toston,1900,1900,4,539.0
missouri_r_at_toston,1900,1900,5,818.0
missouri_r_at_toston,1900,1900,6,399.0
missouri_r_at_toston,1901,1900,10,
missouri_r_at_toston,1901,1900,11,
missouri_r_at_toston,1901,1900,12,
missouri_r_at_toston,1901,1901,1,
missouri_r_at_toston,1901,1901,2,
missouri_r_at_toston,1901,1901,3,
missouri_r_at_toston,1901,1901,4,
missouri_r_at_toston,1901,1901,5,
missouri_r_at_toston,1901,1901,6,
missouri_r_at_toston,1902,1901,10,
missouri_r_at_toston,1902,1901,11,
missouri_r_at_toston,1902,1901,12,
missouri_r_at_toston,1902,1902,1,
missouri_r_at_toston,1902,1902,2,
missouri_r_at_toston,1902,1902,3,
missouri_r_at_toston,1902,1902,4,
missouri_r_at_toston,1902,1902,5,
missouri_r_at_toston,1902,1902,6,
missouri_r_at_toston,1903,1902,10,
missouri_r_at_toston,1903,1902,11,
missouri_r_at_toston,1903,1902,12,
missouri_r_at_toston,1903,1903,1,
missouri_r_at_toston,1903,1903,2,
missouri_r_at_toston,1903,1903,3,
missouri_r_at_toston,1903,1903,4,
missouri_r_at_toston,1903,1903,5,
missouri_r_at_toston,1903,1903,6,
missouri_r_at_toston,1904,1903,10,
missouri_r_at_toston,1904,1903,11,
missouri_r_at_toston,1904,1903,12,
missouri_r_at_toston,1904,1904,1,
missouri_r_at_toston,1904,1904,2,
missouri_r_at_toston,1904,1904,3,
missouri_r_at_toston,1904,1904,4,
missouri_r_at_toston,1904,1904,5,
missouri_r_at_toston,1904,1904,6,
missouri_r_at_toston,1905,1904,10,
missouri_r_at_toston,1905,1904,11,
missouri_r_at_toston,1905,1904,12,
missouri_r_at_toston,1905,1905,1,
missouri_r_at_toston,1905,1905,2,
missouri_r_at_toston,1905,1905,3,
missouri_r_at_toston,1905,1905,4,
missouri_r_at_toston,1905,1905,5,
missouri_r_at_toston,1905,1905,6,
missouri_r_at_toston,1906,1905,10,
missouri_r_at_toston,1906,1905,11,
missouri_r_at_toston,1906,1905,12,
missouri_r_at_toston,1906,1906,1,
missouri_r_at_toston,1906,1906,2,
missouri_r_at_toston,1906,1906,3,
missouri_r_at_toston,1906,1906,4,
missouri_r_at_toston,1906,1906,5,
missouri_r_at_toston,1906,1906,6,
missouri_r_at_toston,1907,1906,10,
missouri_r_at_toston,1907,1906,11,
missouri_r_at_toston,1907,1906,12,
missouri_r_at_toston,1907,1907,1,
missouri_r_at_toston,1907,1907,2,
missouri_r_at_toston,1907,1907,3,
missouri_r_at_toston,1907,1907,4,
missouri_r_at_toston,1907,1907,5,
missouri_r_at_toston,1907,1907,6,
missouri_r_at_toston,1908,1907,10,
missouri_r_at_toston,1908,1907,11,
missouri_r_at_toston,1908,1907,12,
missouri_r_at_toston,1908,1908,1,
missouri_r_at_toston,1908,1908,2,
missouri_r_at_toston,1908,1908,3,
missouri_r_at_toston,1908,1908,4,
missouri_r_at_toston,1908,1908,5,
missouri_r_at_toston,1908,1908,6,
missouri_r_at_toston,1909,1908,10,
missouri_r_at_toston,1909,1908,11,
missouri_r_at_toston,1909,1908,12,
missouri_r_at_toston,1909,1909,1,
missouri_r_at_toston,1909,1909,2,
missouri_r_at_toston,1909,1909,3,
missouri_r_at_toston,1909,1909,4,
missouri_r_at_toston,1909,1909,5,
missouri_r_at_toston,1909,1909,6,
missouri_r_at_toston,1910,1909,10,
missouri_r_at_toston,1910,1909,11,
missouri_r_at_toston,1910,1909,12,
missouri_r_at_toston,1910,1910,1,
missouri_r_at_toston,1910,1910,2,
missouri_r_at_toston,1910,1910,3,
missouri_r_at_toston,1910,1910,4,
missouri_r_at_toston,1910,1910,5,
missouri_r_at_toston,1910,1910,6,
missouri_r_at_toston,1911,1910,10,215.0
missouri_r_at_toston,1911,1910,11,227.0
missouri_r_at_toston,1911,1910,12,193.0
missouri_r_at_toston,1911,1911,1,157.0
missouri_r_at_toston,1911,1911,2,170.0
missouri_r_at_toston,1911,1911,3,258.0
missouri_r_at_toston,1911,1911,4,285.0
missouri_r_at_toston,1911,1911,5,472.0
missouri_r_at_toston,1911,1911,6,1120.0
missouri_r_at_toston,1912,1911,10,212.0
missouri_r_at_toston,1912,1911,11,206.0
missouri_r_at_toston,1912,1911,12,166.0
missouri_r_at_toston,1912,1912,1,191.0
missouri_r_at_toston,1912,1912,2,211.0
missouri_r_at_toston,1912,1912,3,188.0
missouri_r_at_toston,1912,1912,4,328.0
missouri_r_at_toston,1912,1912,5,670.0
missouri_r_at_toston,1912,1912,6,1220.0
missouri_r_at_toston,1913,1912,10,334.0
missouri_r_at_toston,1913,1912,11,298.0
missouri_r_at_toston,1913,1912,12,234.0
missouri_r_at_toston,1913,1913,1,149.0
missouri_r_at_toston,1913,1913,2,166.0
missouri_r_at_toston,1913,1913,3,240.0
missouri_r_at_toston,1913,1913,4,490.0
missouri_r_at_toston,1913,1913,5,867.0
missouri_r_at_toston,1913,1913,6,1300.0
missouri_r_at_toston,1914,1913,10,306.0
missouri_r_at_toston,1914,1913,11,299.0
missouri_r_at_toston,1914,1913,12,231.0
missouri_r_at_toston,1914,1914,1,226.0
missouri_r_at_toston,1914,1914,2,220.0
missouri_r_at_toston,1914,1914,3,267.0
missouri_r_at_toston,1914,1914,4,377.0
missouri_r_at_toston,1914,1914,5,799.0
missouri_r_at_toston,1914,1914,6,738.0
missouri_r_at_toston,1915,1914,10,311.0
missouri_r_at_toston,1915,1914,11,258.0
missouri_r_at_toston,1915,1914,12,175.0
missouri_r_at_toston,1915,1915,1,168.0
missouri_r_at_toston,1915,1915,2,289.0
missouri_r_at_toston,1915,1915,3,306.0
missouri_r_at_toston,1915,1915,4,414.0
missouri_r_at_toston,1915,1915,5,518.0
missouri_r_at_toston,1915,1915,6,643.0
missouri_r_at_toston,1916,1915,10,263.0
missouri_r_at_toston,1916,1915,11,253.0
missouri_r_at_toston,1916,1915,12,239.0
missouri_r_at_toston,1916,1916,1,154.0
missouri_r_at_toston,1916,1916,2,259.0
missouri_r_at_toston,1916,1916,3,424.0
missouri_r_at_toston,1916,1916,4,410.0
missouri_r_at_toston,1916,1916,5,640.0
missouri_r_at_toston,1916,1916,6,946.0
missouri_r_at_toston,1917,1916,10,277.0
missouri_r_at_toston,1917,1916,11,248.0
missouri_r_at_toston,1917,1916,12,256.0
missouri_r_at_toston,1917,1917,1,
missouri_r_at_toston,1917,1917,2,
missouri_r_at_toston,1917,1917,3,
missouri_r_at_toston,1917,1917,4,
missouri_r_at_toston,1917,1917,5,
missouri_r_at_toston,1917,1917,6,
missouri_r_at_toston,1918,1917,10,
missouri_r_at_toston,1918,1917,11,
missouri_r_at_toston,1918,1917,12,
missouri_r_at_toston,1918,1918,1,
missouri_r_at_toston,1918,1918,2,
missouri_r_at_toston,1918,1918,3,
missouri_r_at_toston,1918,1918,4,
missouri_r_at_toston,1918,1918,5,
missouri_r_at_toston,1918,1918,6,
missouri_r_at_toston,1919,1918,10,
missouri_r_at_toston,1919,1918,11,
missouri_r_at_toston,1919,1918,12,
missouri_r_at_toston,1919,1919,1,
missouri_r_at_toston,1919,1919,2,
missouri_r_at_toston,1919,1919,3,
missouri_r_at_toston,1919,1919,4,
missouri_r_at_toston,1919,1919,5,
missouri_r_at_toston,1919,1919,6,
missouri_r_at_toston,1920,1919,10,
missouri_r_at_toston,1920,1919,11,
missouri_r_at_toston,1920,1919,12,
missouri_r_at_toston,1920,1920,1,
missouri_r_at_toston,1920,1920,2,
missouri_r_at_toston,1920,1920,3,
missouri_r_at_toston,1920,1920,4,
missouri_r_at_toston,1920,1920,5,
missouri_r_at_toston,1920,1920,6,
missouri_r_at_toston,1921,1920,10,
missouri_r_at_toston,1921,1920,11,
missouri_r_at_toston,1921,1920,12,
missouri_r_at_toston,1921,1921,1,
missouri_r_at_toston,1921,1921,2,
missouri_r_at_toston,1921,1921,3,
missouri_r_at_toston,1921,1921,4,
missouri_r_at_toston,1921,1921,5,
missouri_r_at_toston,1921,1921,6,
missouri_r_at_toston,1922,1921,10,
missouri_r_at_toston,1922,1921,11,
missouri_r_at_toston,1922,1921,12,
missouri_r_at_toston,1922,1922,1,
missouri_r_at_toston,1922,1922,2,
missouri_r_at_toston,1922,1922,3,
missouri_r_at_toston,1922,1922,4,
missouri_r_at_toston,1922,1922,5,
missouri_r_at_toston,1922,1922,6,
missouri_r_at_toston,1923,1922,10,
missouri_r_at_toston,1923,1922,11,
missouri_r_at_toston,1923,1922,12,
missouri_r_at_toston,1923,1923,1,
missouri_r_at_toston,1923,1923,2,
missouri_r_at_toston,1923,1923,3,
missouri_r_at_toston,1923,1923,4,
missouri_r_at_toston,1923,1923,5,
missouri_r_at_toston,1923,1923,6,
missouri_r_at_toston,1924,1923,10,
missouri_r_at_toston,1924,1923,11,
missouri_r_at_toston,1924,1923,12,
missouri_r_at_toston,1924,1924,1,
