datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2021-04-05 00:00:00+00:00,5.6,A,14181500,736.0,A,745.0,A,1580.0,A,39.0,A,12.5,A,6.9,P,1.86,P,0.19,P
2021-04-06 00:00:00+00:00,5.6,A,14181500,734.0,A,744.0,A,1570.0,A,39.0,A,12.4,A,7.0,P,1.58,P,0.2,P
2021-04-07 00:00:00+00:00,5.7,A,14181500,735.0,A,744.0,A,1580.0,A,39.0,A,12.4,A,6.9,P,1.88,P,0.21,P
2021-04-08 00:00:00+00:00,5.7,A,14181500,739.0,A,743.0,A,1570.0,A,39.0,A,12.4,A,6.9,P,1.78,P,0.21,P
2021-04-09 00:00:00+00:00,5.4,A,14181500,736.0,A,741.0,A,1560.0,A,40.0,A,12.4,A,7.2,P,0.98,P,0.18,P
2021-04-10 00:00:00+00:00,5.9,A,14181500,738.0,A,746.0,A,1430.0,A,40.0,A,12.3,A,6.5,P,1.65,P,0.21,P
2021-04-11 00:00:00+00:00,5.7,A,14181500,737.0,A,743.0,A,1360.0,A,40.0,A,12.3,A,6.8,P,1.24,P,0.2,P
2021-04-12 00:00:00+00:00,5.8,A,14181500,734.0,A,745.0,A,1360.0,A,40.0,A,12.3,A,6.6,P,1.01,P,0.2,P
2021-04-13 00:00:00+00:00,6.5,A,14181500,734.0,A,749.0,A,1370.0,A,40.0,A,12.3,A,5.8,P,1.86,P,0.23,P
2021-04-14 00:00:00+00:00,7.1,A,14181500,733.0,A,752.0,A,1370.0,A,40.0,A,12.2,A,5.3,P,2.37,P,0.22,P
2021-04-15 00:00:00+00:00,7.2,A,14181500,733.0,A,751.0,A,1370.0,A,40.0,A,12.1,A,5.3,P,2.28,P,0.2,P
2021-04-16 00:00:00+00:00,6.8,A,14181500,735.0,A,749.0,A,1380.0,A,40.0,A,12.1,A,6.0,P,1.59,P,0.19,P
2021-04-17 00:00:00+00:00,7.0,A,14181500,736.0,A,752.0,A,1380.0,A,39.0,A,12.1,A,5.9,P,1.36,P,0.19,P
2021-04-18 00:00:00+00:00,7.0,A,14181500,736.0,A,751.0,A,1390.0,A,39.0,A,12.0,A,5.9,P,1.44,P,0.19,P
2021-04-19 00:00:00+00:00,6.8,A,14181500,736.0,A,752.0,A,1400.0,A,39.0,A,12.0,A,6.3,P,0.92,P,0.19,P
2021-04-20 00:00:00+00:00,6.8,A,14181500,735.0,A,750.0,A,1400.0,A,39.0,A,12.0,A,6.1,P,0.74,P,0.19,P
2021-04-21 00:00:00+00:00,6.9,A,14181500,732.0,A,748.0,A,1390.0,A,40.0,A,12.0,A,5.9,P,0.85,P,0.19,P
2021-04-22 00:00:00+00:00,6.6,A,14181500,731.0,A,747.0,A,1380.0,A,40.0,A,12.0,A,6.3,P,0.68,P,0.19,P
2021-04-23 00:00:00+00:00,6.6,A,14181500,730.0,A,746.0,A,1380.0,A,40.0,A,12.0,A,6.2,P,0.59,P,0.18,P
2021-04-24 00:00:00+00:00,6.8,A,14181500,727.0,A,745.0,A,1370.0,A,40.0,A,11.9,A,5.9,P,0.83,P,0.2,P
2021-04-25 00:00:00+00:00,6.6,A,14181500,726.0,A,743.0,A,1370.0,A,40.0,A,11.9,A,6.1,P,0.86,P,0.2,P
2021-04-26 00:00:00+00:00,6.5,A,14181500,730.0,A,743.0,A,1370.0,A,40.0,A,11.9,A,6.2,P,0.84,P,0.2,P
2021-04-27 00:00:00+00:00,6.6,A,14181500,735.0,A,746.0,A,1370.0,A,40.0,A,11.9,A,6.2,P,0.7,P,0.2,P
2021-04-28 00:00:00+00:00,7.0,A,14181500,738.0,A,750.0,A,1370.0,A,40.0,A,11.9,A,5.8,P,0.59,P,0.2,P
2021-04-29 00:00:00+00:00,7.0,A,14181500,738.0,A,751.0,A,1360.0,A,40.0,A,11.8,A,5.8,P,0.48,P,0.21,P
2021-04-30 00:00:00+00:00,7.1,A,14181500,736.0,A,751.0,A,1360.0,A,40.0,A,11.8,A,6.0,P,0.45,P,0.19,P
2021-05-01 00:00:00+00:00,7.1,A,14181500,735.0,A,749.0,A,1360.0,A,40.0,A,11.7,A,6.0,P,0.52,P,0.19,P
2021-05-02 00:00:00+00:00,7.1,A,14181500,736.0,A,749.0,A,1350.0,A,40.0,A,11.8,A,6.0,P,0.52,P,0.19,P
2021-05-03 00:00:00+00:00,7.1,A,14181500,736.0,A,749.0,A,1350.0,A,40.0,A,11.8,A,5.9,P,0.6,P,0.18,P
2021-05-04 00:00:00+00:00,7.0,A,14181500,736.0,A,749.0,A,1350.0,A,40.0,A,11.8,A,6.0,P,0.56,P,0.19,P
2021-05-05 00:00:00+00:00,7.3,A,14181500,731.0,A,750.0,A,1350.0,A,40.0,A,11.7,A,5.9,P,0.47,P,0.18,P
2021-05-06 00:00:00+00:00,7.3,A,14181500,733.0,A,747.0,A,1350.0,A,40.0,A,11.7,A,5.9,P,0.6,P,0.19,P
2021-05-07 00:00:00+00:00,6.9,A,14181500,739.0,A,745.0,A,1370.0,A,40.0,A,11.7,A,6.1,P,0.63,P,0.19,P
2021-05-08 00:00:00+00:00,7.2,A,14181500,740.0,A,752.0,A,1380.0,A,40.0,A,11.8,A,5.8,P,0.87,P,0.2,P
2021-05-09 00:00:00+00:00,7.4,A,14181500,738.0,A,763.0,A,1380.0,A,40.0,A,11.9,A,5.8,P,1.14,P,0.2,P
2021-05-10 00:00:00+00:00,7.5,A,14181500,736.0,A,765.0,A,1380.0,A,41.0,A,11.9,A,5.8,P,0.98,P,0.19,P
2021-05-11 00:00:00+00:00,7.8,A,14181500,735.0,A,766.0,A,1390.0,A,41.0,A,11.9,A,5.6,P,0.95,P,0.19,P
2021-05-12 00:00:00+00:00,8.0,A,14181500,734.0,A,767.0,A,1390.0,A,41.0,A,11.8,A,5.6,P,1.01,P,0.18,P
2021-05-13 00:00:00+00:00,8.1,A,14181500,734.0,A,768.0,A,1400.0,A,41.0,A,11.8,A,5.6,P,0.93,P,0.18,P
2021-05-14 00:00:00+00:00,8.1,A,14181500,733.0,A,763.0,A,1390.0,A,41.0,A,11.7,A,5.6,P,0.83,P,0.17,P
2021-05-15 00:00:00+00:00,8.3,A,14181500,732.0,A,765.0,A,1380.0,A,41.0,A,11.7,A,5.6,P,0.92,P,0.17,P
2021-05-16 00:00:00+00:00,8.4,A,14181500,730.0,A,766.0,A,1380.0,A,41.0,A,11.7,A,5.5,P,0.93,P,0.18,P
2021-05-17 00:00:00+00:00,8.5,A,14181500,732.0,A,764.0,A,1380.0,A,41.0,A,11.6,A,5.6,P,0.89,P,0.19,P
2021-05-18 00:00:00+00:00,8.4,A,14181500,735.0,A,765.0,A,1380.0,A,41.0,A,11.6,A,5.6,P,0.98,P,0.18,P
2021-05-19 00:00:00+00:00,8.1,A,14181500,734.0,A,763.0,A,1380.0,A,41.0,A,11.7,A,5.7,P,1.02,P,0.18,P
2021-05-20 00:00:00+00:00,7.8,A,14181500,735.0,A,759.0,A,1380.0,A,41.0,A,11.7,A,5.9,P,0.96,P,0.19,P
2021-05-21 00:00:00+00:00,7.8,A,14181500,736.0,A,761.0,A,1380.0,A,41.0,A,11.7,A,6.0,P,0.94,P,0.19,P
2021-05-22 00:00:00+00:00,7.8,A,14181500,735.0,A,760.0,A,1380.0,A,41.0,A,11.7,A,6.0,P,0.81,P,0.18,P
2021-05-23 00:00:00+00:00,8.1,A,14181500,735.0,A,764.0,A,1380.0,A,41.0,A,11.7,A,5.9,P,0.9,P,0.18,P
2021-05-24 00:00:00+00:00,8.0,A,14181500,735.0,A,761.0,A,1390.0,A,41.0,A,11.6,A,6.0,P,0.91,P,0.18,P
2021-05-25 00:00:00+00:00,8.2,A,14181500,735.0,A,766.0,A,1380.0,A,40.0,A,11.6,A,6.1,P,0.99,P,0.18,P
2021-05-26 00:00:00+00:00,8.7,A,14181500,734.0,A,773.0,A,1360.0,A,40.0,A,11.7,A,6.0,P,0.89,P,0.2,P
2021-05-27 00:00:00+00:00,9.2,A,14181500,735.0,A,781.0,A,1360.0,A,39.0,A,11.6,A,5.7,P,1.13,P,0.22,P
2021-05-28 00:00:00+00:00,9.3,A,14181500,737.0,A,782.0,A,1370.0,A,39.0,A,11.6,A,5.7,P,1.08,P,0.21,P
2021-05-29 00:00:00+00:00,9.7,A,14181500,733.0,A,788.0,A,1360.0,A,39.0,A,11.7,A,5.4,P,1.12,P,0.2,P
2021-05-30 00:00:00+00:00,9.9,A,14181500,734.0,A,790.0,A,1380.0,A,40.0,A,11.6,A,5.4,P,1.19,P,0.2,P
2021-05-31 00:00:00+00:00,10.3,A,14181500,735.0,A,793.0,A,1380.0,A,40.0,A,11.6,A,5.3,P,1.18,P,0.23,P
2021-06-01 00:00:00+00:00,10.5,A,14181500,731.0,A,791.0,A,1310.0,A,40.0,A,11.4,A,5.4,P,1.15,P,0.25,P
2021-06-02 00:00:00+00:00,10.3,A,14181500,730.0,A,786.0,A,1270.0,A,40.0,A,11.4,A,5.5,P,1.01,P,0.24,P
2021-06-03 00:00:00+00:00,10.6,A,14181500,731.0,A,789.0,A,1290.0,A,40.0,A,11.3,A,5.5,P,1.12,P,0.26,P
2021-06-04 00:00:00+00:00,10.6,A,14181500,733.0,A,793.0,A,1300.0,A,39.0,A,11.4,A,5.4,P,1.41,P,0.28,P
2021-06-05 00:00:00+00:00,10.2,A,14181500,734.0,A,788.0,A,1290.0,A,39.0,A,11.4,A,5.6,P,1.65,P,0.29,P
2021-06-06 00:00:00+00:00,9.9,A,14181500,732.0,A,781.0,A,1280.0,A,39.0,A,11.4,A,5.7,P,1.81,P,0.27,P
2021-06-07 00:00:00+00:00,9.9,A,14181500,730.0,A,781.0,A,1290.0,A,39.0,A,11.4,A,5.7,P,1.67,P,0.25,P
2021-06-08 00:00:00+00:00,10.0,A,14181500,732.0,A,779.0,A,1280.0,A,39.0,A,11.3,A,5.6,P,1.55,P,0.24,P
2021-06-09 00:00:00+00:00,10.1,A,14181500,735.0,A,783.0,A,1280.0,A,39.0,A,11.4,A,5.5,P,1.49,P,0.24,P
2021-06-10 00:00:00+00:00,10.2,A,14181500,735.0,A,783.0,A,1290.0,A,40.0,A,11.3,A,5.6,P,1.65,P,0.24,P
2021-06-11 00:00:00+00:00,10.3,A,14181500,730.0,A,787.0,A,1290.0,A,40.0,A,11.3,A,5.5,P,1.81,P,0.23,P
2021-06-12 00:00:00+00:00,10.4,A,14181500,730.0,A,787.0,A,1290.0,A,40.0,A,11.3,A,5.5,P,1.59,P,0.22,P
2021-06-13 00:00:00+00:00,10.6,A,14181500,730.0,A,783.0,A,1290.0,A,40.0,A,11.1,A,5.5,P,1.63,P,0.22,P
2021-06-14 00:00:00+00:00,10.5,A,14181500,732.0,A,782.0,A,1300.0,A,40.0,A,11.1,A,5.7,P,1.61,P,0.2,P
2021-06-15 00:00:00+00:00,10.4,A,14181500,738.0,A,783.0,A,1290.0,A,40.0,A,11.2,A,5.7,P,1.67,P,0.22,P
2021-06-16 00:00:00+00:00,10.6,A,14181500,737.0,A,787.0,A,1290.0,A,40.0,A,11.3,A,5.6,P,1.76,P,0.22,P
2021-06-17 00:00:00+00:00,10.6,A,14181500,734.0,A,789.0,A,1290.0,A,40.0,A,11.3,A,5.6,P,1.7,P,0.21,P
2021-06-18 00:00:00+00:00,10.9,A,14181500,733.0,A,789.0,A,1290.0,A,40.0,A,11.2,A,5.5,P,1.71,P,0.19,P
2021-06-19 00:00:00+00:00,11.0,A,14181500,732.0,A,788.0,A,1290.0,A,40.0,A,11.1,A,5.5,P,1.96,P,0.19,P
2021-06-20 00:00:00+00:00,11.1,A,14181500,729.0,A,789.0,A,1280.0,A,40.0,A,11.1,A,5.4,P,2.27,P,0.2,P
2021-06-21 00:00:00+00:00,11.4,A,14181500,728.0,A,787.0,A,1280.0,A,40.0,A,11.0,A,5.4,P,2.53,P,0.19,P
2021-06-22 00:00:00+00:00,11.2,A,14181500,729.0,A,786.0,A,1280.0,A,40.0,A,11.0,A,5.5,P,2.66,P,0.19,P
2021-06-23 00:00:00+00:00,11.1,A,14181500,730.0,A,784.0,A,1280.0,A,40.0,A,11.0,A,5.6,P,2.81,P,0.2,P
2021-06-24 00:00:00+00:00,11.2,A,14181500,732.0,A,785.0,A,1270.0,A,40.0,A,11.0,A,5.5,P,2.95,P,0.21,P
2021-06-25 00:00:00+00:00,11.3,A,14181500,732.0,A,783.0,A,1270.0,A,40.0,A,10.9,A,5.5,P,2.88,P,0.2,P
2021-06-26 00:00:00+00:00,11.6,A,14181500,731.0,A,785.0,A,1270.0,A,40.0,A,10.9,A,5.5,P,2.57,P,0.19,P
2021-06-27 00:00:00+00:00,12.0,A,14181500,727.0,A,784.0,A,1270.0,A,41.0,A,10.7,A,5.4,P,2.25,P,0.17,P
2021-06-28 00:00:00+00:00,12.4,A,14181500,725.0,A,782.0,A,1270.0,A,41.0,A,10.5,A,5.3,P,1.92,P,0.15,P
2021-06-29 00:00:00+00:00,12.6,A,14181500,727.0,A,782.0,A,1270.0,A,41.0,A,10.5,A,5.3,P,1.63,P,0.14,P
2021-06-30 00:00:00+00:00,12.3,A,14181500,730.0,A,779.0,A,1270.0,A,41.0,A,10.5,A,5.4,P,1.64,P,0.15,P
2021-07-01 00:00:00+00:00,11.9,A,14181500,732.0,A,780.0,A,1270.0,A,41.0,A,10.6,A,5.5,P,1.58,P,0.16,P
2021-07-02 00:00:00+00:00,11.8,A,14181500,731.0,A,781.0,A,1270.0,A,41.0,A,10.7,A,5.5,P,1.37,P,0.16,P
2021-07-03 00:00:00+00:00,12.0,A,14181500,731.0,A,779.0,A,1270.0,A,41.0,A,10.6,A,5.4,P,1.11,P,0.16,P
2021-07-04 00:00:00+00:00,12.2,A,14181500,732.0,A,779.0,A,1270.0,A,41.0,A,10.5,A,5.3,P,0.95,P,0.15,P
2021-07-05 00:00:00+00:00,12.3,A,14181500,732.0,A,778.0,A,1270.0,A,41.0,A,10.5,A,5.3,P,0.83,P,0.15,P
2021-07-06 00:00:00+00:00,12.3,A,14181500,731.0,A,775.0,A,1260.0,A,41.0,A,10.4,A,5.3,P,0.8,P,0.16,P
2021-07-07 00:00:00+00:00,12.3,A,14181500,733.0,A,771.0,A,1270.0,A,41.0,A,10.4,A,5.3,P,0.85,P,0.18,P
2021-07-08 00:00:00+00:00,12.3,A,14181500,732.0,A,767.0,A,1260.0,A,41.0,A,10.3,A,5.3,P,0.78,P,0.16,P
2021-07-09 00:00:00+00:00,12.1,A,14181500,733.0,A,763.0,A,1250.0,A,41.0,A,10.3,A,5.3,P,0.82,P,0.15,P
2021-07-10 00:00:00+00:00,10.7,A,14181500,735.0,A,755.0,A,1240.0,A,41.0,A,10.4,A,5.7,P,0.81,P,0.17,P
2021-07-11 00:00:00+00:00,10.0,A,14181500,733.0,A,752.0,A,1240.0,A,41.0,A,10.5,A,5.9,P,0.89,P,0.17,P
2021-07-12 00:00:00+00:00,9.4,A,14181500,732.0,A,750.0,A,1250.0,A,41.0,A,10.6,A,6.0,P,0.78,P,0.18,P
2021-07-13 00:00:00+00:00,9.2,A,14181500,732.0,A,750.0,A,1240.0,A,41.0,A,10.6,A,6.0,P,0.66,P,0.17,P
2021-07-14 00:00:00+00:00,9.1,A,14181500,732.0,A,749.0,A,1240.0,A,41.0,A,10.7,A,6.0,P,0.93,P,0.18,P
2021-07-15 00:00:00+00:00,8.9,A,14181500,733.0,A,748.0,A,1200.0,A,41.0,A,10.7,A,6.0,P,0.82,P,0.17,P
2021-07-16 00:00:00+00:00,9.0,A,14181500,733.0,A,749.0,A,1060.0,A,41.0,A,10.7,A,6.0,P,1.22,P,0.17,P
2021-07-17 00:00:00+00:00,9.0,A,14181500,733.0,A,749.0,A,1050.0,A,41.0,A,10.7,A,6.0,P,1.28,P,0.18,P
2021-07-18 00:00:00+00:00,9.1,A,14181500,734.0,A,750.0,A,1050.0,A,41.0,A,10.7,A,5.9,P,1.36,P,0.18,P
2021-07-19 00:00:00+00:00,9.2,A,14181500,734.0,A,818.0,A,1070.0,A,41.0,A,12.3,A,5.9,P,1.59,P,0.19,P
2021-07-20 00:00:00+00:00,9.2,A,14181500,735.0,A,845.0,A,1040.0,A,40.0,A,13.0,A,5.9,P,2.06,P,0.2,P
2021-07-21 00:00:00+00:00,9.2,A,14181500,735.0,A,843.0,A,1040.0,A,,,13.0,A,5.9,P,1.74,P,0.2,P
